DateUTC,TimeUTC,SUM_of_MNOZSTVO
10/05/2014,270,91649.473284
10/05/2014,300,93000.980029
10/05/2014,330,95012.198254
10/05/2014,360,96380.876601
10/05/2014,390,99076.444078
10/05/2014,420,100127.39446
10/05/2014,450,103134.80775
10/05/2014,480,103620.71595
10/05/2014,510,104976.66314
10/05/2014,540,105293.1127
10/05/2014,570,105197.3512
10/05/2014,600,105206.6865
10/05/2014,630,105887.77585
10/05/2014,660,106245.76877
10/05/2014,690,105440.3856
10/05/2014,720,104342.74319
10/05/2014,750,104919.04993
10/05/2014,780,105119.71375
10/05/2014,810,103915.84268
10/05/2014,840,104016.271
10/05/2014,870,102268.89685
10/05/2014,900,102114.21049
10/05/2014,930,102578.52633
10/05/2014,960,102611.46985
10/05/2014,990,102134.87022
10/05/2014,1020,101531.83657
10/05/2014,1050,100723.13936
10/05/2014,1080,99444.678092
10/05/2014,1110,99839.374428
10/05/2014,1140,100122.63787
10/05/2014,1170,96820.852879
10/05/2014,1200,93193.215926
10/05/2014,1230,93082.040751
10/05/2014,1260,91888.144319
10/05/2014,1290,89739.531217
10/05/2014,1320,87364.226033
11/05/2014,-90,84641.277665
11/05/2014,-60,82565.704669
11/05/2014,-30,83074.055511
11/05/2014,0,82861.96638
11/05/2014,30,82075.534783
11/05/2014,60,82122.100749
11/05/2014,90,82061.341142
11/05/2014,120,81078.726522
11/05/2014,150,83802.647629
11/05/2014,180,85012.947708
11/05/2014,210,84435.260277
11/05/2014,240,82080.118411
11/05/2014,270,81852.758351
11/05/2014,300,79711.245443
11/05/2014,330,81340.440689
11/05/2014,360,82277.431251
11/05/2014,390,84859.890223
11/05/2014,420,84161.436838
11/05/2014,450,86887.006389
11/05/2014,480,87259.413467
11/05/2014,510,88482.693351
11/05/2014,540,88281.172878
11/05/2014,570,88718.660156
11/05/2014,600,88318.01605
11/05/2014,630,88576.081374
11/05/2014,660,89143.620423
11/05/2014,690,89174.322293
11/05/2014,720,88730.963837
11/05/2014,750,88281.746213
11/05/2014,780,88025.134915
11/05/2014,810,87805.57752
11/05/2014,840,88086.909559
11/05/2014,870,88200.930746
11/05/2014,900,88006.721535
11/05/2014,930,86992.498188
11/05/2014,960,86881.480688
11/05/2014,990,86988.645237
11/05/2014,1020,88131.96283
11/05/2014,1050,87396.418402
11/05/2014,1080,89563.126286
11/05/2014,1110,88658.740973
11/05/2014,1140,87924.242855
11/05/2014,1170,84829.136802
11/05/2014,1200,83585.043182
11/05/2014,1230,80791.86004
11/05/2014,1260,79960.246056
11/05/2014,1290,78160.409835
11/05/2014,1320,75564.321829
12/05/2014,-90,74014.622953
12/05/2014,-60,76282.683271
12/05/2014,-30,76536.234285
12/05/2014,0,76387.264212
12/05/2014,30,76769.802449
12/05/2014,60,78142.432268
12/05/2014,90,79201.604183
12/05/2014,120,79681.94006
12/05/2014,150,83426.084697
12/05/2014,180,87269.110038
12/05/2014,210,94673.138405
12/05/2014,240,102671.47442
12/05/2014,270,118754.51422
12/05/2014,300,126421.8132
12/05/2014,330,133827.90486
12/05/2014,360,138931.02605
12/05/2014,390,144858.78302
12/05/2014,420,148254.55724
12/05/2014,450,150587.91087
12/05/2014,480,151797.21501
12/05/2014,510,151828.59253
12/05/2014,540,152352.54344
12/05/2014,570,150195.14003
12/05/2014,600,151460.90284
12/05/2014,630,152991.78957
12/05/2014,660,153437.34514
12/05/2014,690,151286.69535
12/05/2014,720,148837.92713
12/05/2014,750,148364.48816
12/05/2014,780,145954.40929
12/05/2014,810,144231.05978
12/05/2014,840,141480.89185
12/05/2014,870,137929.34363
12/05/2014,900,134002.06932
12/05/2014,930,132901.59496
12/05/2014,960,130560.17544
12/05/2014,990,127477.46426
12/05/2014,1020,126380.25215
12/05/2014,1050,123334.54176
12/05/2014,1080,120024.9063
12/05/2014,1110,120724.20312
12/05/2014,1140,120039.18244
12/05/2014,1170,117055.68029
12/05/2014,1200,111454.51232
12/05/2014,1230,108992.78448
12/05/2014,1260,107884.84412
12/05/2014,1290,105254.02904
12/05/2014,1320,101883.37934
13/05/2014,-90,98182.795443
13/05/2014,-60,96655.999273
13/05/2014,-30,96717.329868
13/05/2014,0,96633.455124
13/05/2014,30,95877.929119
13/05/2014,60,95794.681486
13/05/2014,90,96266.167067
13/05/2014,120,95748.601332
13/05/2014,150,99470.342476
13/05/2014,180,101854.96567
13/05/2014,210,106117.09816
13/05/2014,240,110747.24739
13/05/2014,270,121952.69159
13/05/2014,300,128473.12533
13/05/2014,330,136983.82511
13/05/2014,360,142238.93988
13/05/2014,390,147628.01914
13/05/2014,420,150181.15248
13/05/2014,450,152592.478
13/05/2014,480,155890.32245
13/05/2014,510,154968.82568
13/05/2014,540,154867.71076
13/05/2014,570,153142.26022
13/05/2014,600,153752.82396
13/05/2014,630,155696.93712
13/05/2014,660,155761.06755
13/05/2014,690,153814.59455
13/05/2014,720,151323.18956
13/05/2014,750,150359.46684
13/05/2014,780,148858.66108
13/05/2014,810,146454.76293
13/05/2014,840,142816.64693
13/05/2014,870,138561.22523
13/05/2014,900,135423.56518
13/05/2014,930,133655.03922
13/05/2014,960,132661.61119
13/05/2014,990,130022.42313
13/05/2014,1020,130035.71306
13/05/2014,1050,126682.58915
13/05/2014,1080,123238.60552
13/05/2014,1110,123088.38728
13/05/2014,1140,122943.27067
13/05/2014,1170,117409.1727
13/05/2014,1200,112810.17303
13/05/2014,1230,110199.84185
13/05/2014,1260,108624.74715
13/05/2014,1290,105310.40241
13/05/2014,1320,102371.85547
14/05/2014,-90,100485.50212
14/05/2014,-60,97966.113675
14/05/2014,-30,98008.636879
14/05/2014,0,97704.175832
14/05/2014,30,96689.885544
14/05/2014,60,96963.488407
14/05/2014,90,96965.972895
14/05/2014,120,97361.992805
14/05/2014,150,100107.16023
14/05/2014,180,103634.75785
14/05/2014,210,107506.44445
14/05/2014,240,112374.11135
14/05/2014,270,124391.8785
14/05/2014,300,129723.67198
14/05/2014,330,138864.23123
14/05/2014,360,144304.27334
14/05/2014,390,149396.47835
14/05/2014,420,150506.92853
14/05/2014,450,153272.41607
14/05/2014,480,154275.23956
14/05/2014,510,154633.81236
14/05/2014,540,154800.8824
14/05/2014,570,152763.49828
14/05/2014,600,153227.60322
14/05/2014,630,154953.22861
14/05/2014,660,154167.51449
14/05/2014,690,151831.32443
14/05/2014,720,149960.05326
14/05/2014,750,150314.77935
14/05/2014,780,148866.22391
14/05/2014,810,145426.38697
14/05/2014,840,143147.72547
14/05/2014,870,140437.82278
14/05/2014,900,137187.09874
14/05/2014,930,135386.72118
14/05/2014,960,132202.14326
14/05/2014,990,130040.60087
14/05/2014,1020,127915.90685
14/05/2014,1050,124678.53005
14/05/2014,1080,123196.66504
14/05/2014,1110,122077.67969
14/05/2014,1140,122285.83285
14/05/2014,1170,118287.48835
14/05/2014,1200,113624.35841
14/05/2014,1230,112497.32921
14/05/2014,1260,111556.65169
14/05/2014,1290,108407.58181
14/05/2014,1320,105147.43534
15/05/2014,-90,100088.49661
15/05/2014,-60,96809.575485
15/05/2014,-30,95985.52145
15/05/2014,0,95184.061998
15/05/2014,30,94191.483386
15/05/2014,60,94739.564084
15/05/2014,90,94409.503234
15/05/2014,120,94544.408775
15/05/2014,150,98774.053903
15/05/2014,180,102633.13221
15/05/2014,210,107142.30448
15/05/2014,240,112051.10095
15/05/2014,270,124334.226
15/05/2014,300,132735.78841
15/05/2014,330,143352.59873
15/05/2014,360,148983.89013
15/05/2014,390,155454.52654
15/05/2014,420,157680.84574
15/05/2014,450,161428.2313
15/05/2014,480,161073.80255
15/05/2014,510,161887.79014
15/05/2014,540,159414.3169
15/05/2014,570,158551.84099
15/05/2014,600,158743.90202
15/05/2014,630,160609.90945
15/05/2014,660,160275.01759
15/05/2014,690,158245.0012
15/05/2014,720,154592.5397
15/05/2014,750,154686.20083
15/05/2014,780,153886.48536
15/05/2014,810,150086.35456
15/05/2014,840,147042.23882
15/05/2014,870,143913.47073
15/05/2014,900,141070.672
15/05/2014,930,139780.58073
15/05/2014,960,138060.58248
15/05/2014,990,135476.84648
15/05/2014,1020,133623.30356
15/05/2014,1050,129183.97809
15/05/2014,1080,127674.75587
15/05/2014,1110,125562.01753
15/05/2014,1140,124047.43708
15/05/2014,1170,118627.32303
15/05/2014,1200,113428.16601
15/05/2014,1230,111321.70041
15/05/2014,1260,108771.59344
15/05/2014,1290,105969.76571
15/05/2014,1320,103269.81987
16/05/2014,-90,101740.23091
16/05/2014,-60,99116.17965
16/05/2014,-30,98082.365851
16/05/2014,0,97309.870085
16/05/2014,30,97762.589408
16/05/2014,60,98152.742756
16/05/2014,90,99067.872009
16/05/2014,120,98470.670197
16/05/2014,150,102257.58901
16/05/2014,180,104966.95746
16/05/2014,210,110476.34725
16/05/2014,240,114521.48129
16/05/2014,270,127439.3275
16/05/2014,300,135649.56789
16/05/2014,330,139301.0755
16/05/2014,360,144457.48814
16/05/2014,390,149250.64122
16/05/2014,420,152564.33669
16/05/2014,450,159065.57414
16/05/2014,480,162766.27427
16/05/2014,510,162209.0449
16/05/2014,540,159502.57789
16/05/2014,570,156483.08929
16/05/2014,600,156826.02058
16/05/2014,630,158905.83602
16/05/2014,660,157822.9041
16/05/2014,690,156381.28247
16/05/2014,720,152060.64443
16/05/2014,750,151021.46746
16/05/2014,780,148453.34432
16/05/2014,810,146837.93131
16/05/2014,840,144591.74629
16/05/2014,870,141734.29037
16/05/2014,900,138026.86402
16/05/2014,930,136521.61631
16/05/2014,960,135157.42805
16/05/2014,990,131620.19611
16/05/2014,1020,130073.16321
16/05/2014,1050,127196.02728
16/05/2014,1080,124838.0245
16/05/2014,1110,122436.18397
16/05/2014,1140,121625.45956
16/05/2014,1170,116066.33403
16/05/2014,1200,112119.94845
16/05/2014,1230,110805.81181
16/05/2014,1260,109350.6743
16/05/2014,1290,106309.51713
16/05/2014,1320,103223.31044
17/05/2014,-90,98915.30755
17/05/2014,-60,97695.261517
17/05/2014,-30,96483.416618
17/05/2014,0,97269.428078
17/05/2014,30,96302.711967
17/05/2014,60,96171.063582
17/05/2014,90,96261.555739
17/05/2014,120,95627.776117
17/05/2014,150,98727.618867
17/05/2014,180,100003.90934
17/05/2014,210,100657.06441
17/05/2014,240,99838.928782
17/05/2014,270,104871.92081
17/05/2014,300,106185.11765
17/05/2014,330,108487.06726
17/05/2014,360,110306.27894
17/05/2014,390,112525.80688
17/05/2014,420,112944.27546
17/05/2014,450,116398.45164
17/05/2014,480,117995.22652
17/05/2014,510,119141.42174
17/05/2014,540,119155.5782
17/05/2014,570,117765.17232
17/05/2014,600,118715.30055
17/05/2014,630,119354.35648
17/05/2014,660,119280.95523
17/05/2014,690,118504.34274
17/05/2014,720,113773.53153
17/05/2014,750,113272.81941
17/05/2014,780,112009.11442
17/05/2014,810,110487.72143
17/05/2014,840,108732.05722
17/05/2014,870,107377.60784
17/05/2014,900,104968.48656
17/05/2014,930,104335.48491
17/05/2014,960,104382.35546
17/05/2014,990,103889.15047
17/05/2014,1020,104219.6681
17/05/2014,1050,103103.4962
17/05/2014,1080,101871.60739
17/05/2014,1110,102480.63138
17/05/2014,1140,102002.04778
17/05/2014,1170,98127.939786
17/05/2014,1200,95631.934121
17/05/2014,1230,95294.11542
17/05/2014,1260,93917.078383
17/05/2014,1290,91558.912464
17/05/2014,1320,89038.523563
18/05/2014,-90,86208.165677
18/05/2014,-60,84587.297687
18/05/2014,-30,85147.69364
18/05/2014,0,84661.202453
18/05/2014,30,83843.207636
18/05/2014,60,83596.189112
18/05/2014,90,82620.680385
18/05/2014,120,82726.641077
18/05/2014,150,85254.028161
18/05/2014,180,87052.950608
18/05/2014,210,86890.531731
18/05/2014,240,85651.030702
18/05/2014,270,88486.958786
18/05/2014,300,90131.487755
18/05/2014,330,92661.801746
18/05/2014,360,93938.504497
18/05/2014,390,95578.989049
18/05/2014,420,97032.931996
18/05/2014,450,98279.499349
18/05/2014,480,100334.35252
18/05/2014,510,101768.55045
18/05/2014,540,102438.7286
18/05/2014,570,101902.58439
18/05/2014,600,102251.37243
18/05/2014,630,104736.57607
18/05/2014,660,103950.02748
18/05/2014,690,102518.66383
18/05/2014,720,101338.1712
18/05/2014,750,101847.19923
18/05/2014,780,102081.64046
18/05/2014,810,101683.45542
18/05/2014,840,101298.95291
18/05/2014,870,100206.8644
18/05/2014,900,99706.28051
18/05/2014,930,100199.91412
18/05/2014,960,100261.53157
18/05/2014,990,99865.570008
18/05/2014,1020,99594.643746
18/05/2014,1050,99467.941708
18/05/2014,1080,99464.227557
18/05/2014,1110,101193.26301
18/05/2014,1140,100615.19297
18/05/2014,1170,96587.541177
18/05/2014,1200,92485.351771
18/05/2014,1230,87045.259513
18/05/2014,1260,84590.469239
18/05/2014,1290,81812.243877
18/05/2014,1320,79588.111969
19/05/2014,-90,78446.548066
19/05/2014,-60,77149.248914
19/05/2014,-30,75810.223436
19/05/2014,0,76169.530617
19/05/2014,30,75776.989067
19/05/2014,60,76739.104541
19/05/2014,90,78887.084663
19/05/2014,120,80570.941672
19/05/2014,150,84179.180392
19/05/2014,180,88242.000701
19/05/2014,210,94248.123692
19/05/2014,240,101393.6396
19/05/2014,270,118916.63042
19/05/2014,300,125825.52243
19/05/2014,330,133891.05885
19/05/2014,360,138835.0624
19/05/2014,390,144974.21412
19/05/2014,420,147289.01456
19/05/2014,450,149736.20502
19/05/2014,480,151281.95806
19/05/2014,510,151154.07635
19/05/2014,540,150986.3082
19/05/2014,570,150158.52687
19/05/2014,600,149943.31458
19/05/2014,630,152028.61645
19/05/2014,660,152234.61154
19/05/2014,690,152242.27692
19/05/2014,720,148701.52482
19/05/2014,750,149326.23145
19/05/2014,780,148787.39806
19/05/2014,810,146831.88225
19/05/2014,840,144543.29626
19/05/2014,870,141653.20284
19/05/2014,900,138539.23373
19/05/2014,930,138164.22655
19/05/2014,960,135337.41303
19/05/2014,990,130863.41638
19/05/2014,1020,128830.42172
19/05/2014,1050,124056.71445
19/05/2014,1080,121871.0446
19/05/2014,1110,120750.87442
19/05/2014,1140,121679.3538
19/05/2014,1170,117362.85873
19/05/2014,1200,112066.14989
19/05/2014,1230,110371.15053
19/05/2014,1260,108897.9502
19/05/2014,1290,105791.74726
19/05/2014,1320,103011.67839
20/05/2014,-90,99159.116866
20/05/2014,-60,97525.111487
20/05/2014,-30,97011.043559
20/05/2014,0,96603.712182
20/05/2014,30,95412.705705
20/05/2014,60,95477.340186
20/05/2014,90,94196.387233
20/05/2014,120,95157.460258
20/05/2014,150,97955.537213
20/05/2014,180,100764.60677
20/05/2014,210,103608.18615
20/05/2014,240,107439.72224
20/05/2014,270,119883.05153
20/05/2014,300,125867.79347
20/05/2014,330,132526.15842
20/05/2014,360,138452.66372
20/05/2014,390,143650.39927
20/05/2014,420,146104.70643
20/05/2014,450,150271.65095
20/05/2014,480,153053.72782
20/05/2014,510,153773.33187
20/05/2014,540,154215.9057
20/05/2014,570,152629.35758
20/05/2014,600,154068.57463
20/05/2014,630,156474.5328
20/05/2014,660,157254.00689
20/05/2014,690,155589.34129
20/05/2014,720,152722.86444
20/05/2014,750,153610.49784
20/05/2014,780,151953.05093
20/05/2014,810,150050.80556
20/05/2014,840,147647.63881
20/05/2014,870,144056.21337
20/05/2014,900,141439.02347
20/05/2014,930,139753.84998
20/05/2014,960,137262.65557
20/05/2014,990,134280.18761
20/05/2014,1020,131556.41534
20/05/2014,1050,127160.61104
20/05/2014,1080,123891.45322
20/05/2014,1110,122303.79813
20/05/2014,1140,122022.63334
20/05/2014,1170,116606.98894
20/05/2014,1200,111235.85387
20/05/2014,1230,109924.39944
20/05/2014,1260,108230.24742
20/05/2014,1290,106451.55906
20/05/2014,1320,103407.33395
21/05/2014,-90,100170.37864
21/05/2014,-60,98660.146087
21/05/2014,-30,98292.952482
21/05/2014,0,97923.028769
21/05/2014,30,97116.495336
21/05/2014,60,97361.625576
21/05/2014,90,96384.984149
21/05/2014,120,96095.012809
21/05/2014,150,99972.152694
21/05/2014,180,102359.61485
21/05/2014,210,105645.7722
21/05/2014,240,110127.22256
21/05/2014,270,120783.69201
21/05/2014,300,129044.83268
21/05/2014,330,136039.78068
21/05/2014,360,139873.50754
21/05/2014,390,147032.038
21/05/2014,420,148736.18617
21/05/2014,450,153147.62027
21/05/2014,480,154451.19784
21/05/2014,510,157995.27942
21/05/2014,540,158411.87884
21/05/2014,570,157287.51311
21/05/2014,600,157992.12459
21/05/2014,630,161618.48764
21/05/2014,660,161386.49888
21/05/2014,690,161430.9097
21/05/2014,720,158377.40046
21/05/2014,750,158106.81632
21/05/2014,780,156534.48871
21/05/2014,810,154718.5987
21/05/2014,840,151657.10387
21/05/2014,870,149657.39227
21/05/2014,900,144491.53083
21/05/2014,930,142733.13856
21/05/2014,960,140647.82587
21/05/2014,990,137595.27039
21/05/2014,1020,136281.60243
21/05/2014,1050,132128.53522
21/05/2014,1080,128966.90796
21/05/2014,1110,125426.59309
21/05/2014,1140,125144.77975
21/05/2014,1170,120960.28022
21/05/2014,1200,116289.06014
21/05/2014,1230,113559.50264
21/05/2014,1260,112076.20423
21/05/2014,1290,109417.51003
21/05/2014,1320,106059.18726
22/05/2014,-90,101038.32309
22/05/2014,-60,99241.566292
22/05/2014,-30,99508.411981
22/05/2014,0,98813.175713
22/05/2014,30,97344.075203
22/05/2014,60,98105.613561
22/05/2014,90,98196.303705
22/05/2014,120,95570.069334
22/05/2014,150,99739.109219
22/05/2014,180,101162.04594
22/05/2014,210,104281.65509
22/05/2014,240,108808.22889
22/05/2014,270,120408.633
22/05/2014,300,126766.96419
22/05/2014,330,135221.54092
22/05/2014,360,139793.12127
22/05/2014,390,146393.33327
22/05/2014,420,150195.23229
22/05/2014,450,155844.10374
22/05/2014,480,156477.85117
22/05/2014,510,158323.89743
22/05/2014,540,159613.84596
22/05/2014,570,158616.90543
22/05/2014,600,160709.3695
22/05/2014,630,162551.61764
22/05/2014,660,164452.60408
22/05/2014,690,162847.19985
22/05/2014,720,159647.99843
22/05/2014,750,160879.26393
22/05/2014,780,159226.03392
22/05/2014,810,157050.72505
22/05/2014,840,155016.23034
22/05/2014,870,151206.66691
22/05/2014,900,147668.526
22/05/2014,930,145504.1271
22/05/2014,960,142652.1744
22/05/2014,990,138182.07651
22/05/2014,1020,136616.10415
22/05/2014,1050,131164.28316
22/05/2014,1080,129243.73519
22/05/2014,1110,126593.02428
22/05/2014,1140,125377.47762
22/05/2014,1170,121125.83758
22/05/2014,1200,115136.206
22/05/2014,1230,113378.15593
22/05/2014,1260,111471.05033
22/05/2014,1290,108505.62402
22/05/2014,1320,105341.15815
23/05/2014,-90,102720.43314
23/05/2014,-60,101114.84056
23/05/2014,-30,101091.96351
23/05/2014,0,100494.05152
23/05/2014,30,99529.293492
23/05/2014,60,100160.59087
23/05/2014,90,99772.461358
23/05/2014,120,99079.111012
23/05/2014,150,102943.98134
23/05/2014,180,105466.59429
23/05/2014,210,108317.30716
23/05/2014,240,110762.92017
23/05/2014,270,124549.15907
23/05/2014,300,130585.36298
23/05/2014,330,139470.34327
23/05/2014,360,144616.63105
23/05/2014,390,149946.87718
23/05/2014,420,153751.97719
23/05/2014,450,159054.02441
23/05/2014,480,161836.2298
23/05/2014,510,161252.53337
23/05/2014,540,160917.28951
23/05/2014,570,161305.295
23/05/2014,600,162747.11545
23/05/2014,630,165336.67682
23/05/2014,660,164976.21324
23/05/2014,690,164676.60406
23/05/2014,720,162101.34796
23/05/2014,750,160557.56981
23/05/2014,780,159335.60773
23/05/2014,810,156827.94872
23/05/2014,840,154236.65413
23/05/2014,870,151875.5636
23/05/2014,900,148778.79581
23/05/2014,930,147359.38333
23/05/2014,960,144153.82024
23/05/2014,990,140144.00691
23/05/2014,1020,138577.44194
23/05/2014,1050,134185.31387
23/05/2014,1080,130594.00993
23/05/2014,1110,128606.02623
23/05/2014,1140,127373.69211
23/05/2014,1170,123155.25207
23/05/2014,1200,117641.02938
23/05/2014,1230,115150.46669
23/05/2014,1260,114824.04973
23/05/2014,1290,111110.63525
23/05/2014,1320,108166.07611
24/05/2014,-90,103885.60896
24/05/2014,-60,101992.93046
24/05/2014,-30,102085.36967
24/05/2014,0,100815.29305
24/05/2014,30,100463.46186
24/05/2014,60,100084.96464
24/05/2014,90,99358.924145
24/05/2014,120,98010.406547
24/05/2014,150,100180.87675
24/05/2014,180,101220.15589
24/05/2014,210,102967.20495
24/05/2014,240,101766.19389
24/05/2014,270,106627.44642
24/05/2014,300,108263.25182
24/05/2014,330,110431.83435
24/05/2014,360,111972.8509
24/05/2014,390,115755.6196
24/05/2014,420,117687.33713
24/05/2014,450,120860.57255
24/05/2014,480,122702.17624
24/05/2014,510,123181.3504
24/05/2014,540,123811.90204
24/05/2014,570,123591.28855
24/05/2014,600,123289.44971
24/05/2014,630,125260.63402
24/05/2014,660,125042.66422
24/05/2014,690,124853.32938
24/05/2014,720,122065.09122
24/05/2014,750,121580.05677
24/05/2014,780,120651.74631
24/05/2014,810,117529.51759
24/05/2014,840,117960.84144
24/05/2014,870,116913.14128
24/05/2014,900,116916.23821
24/05/2014,930,116676.97863
24/05/2014,960,113583.77171
24/05/2014,990,111675.62198
24/05/2014,1020,112622.58218
24/05/2014,1050,109785.92901
24/05/2014,1080,107636.79013
24/05/2014,1110,106666.99596
24/05/2014,1140,107958.34513
24/05/2014,1170,104544.08734
24/05/2014,1200,100935.87574
24/05/2014,1230,99939.8137
24/05/2014,1260,98088.30086
24/05/2014,1290,96380.667244
24/05/2014,1320,93838.078759
25/05/2014,-90,91626.788028
25/05/2014,-60,89844.501858
25/05/2014,-30,90225.091804
25/05/2014,0,89623.349414
25/05/2014,30,88232.347855
25/05/2014,60,87981.027659
25/05/2014,90,87129.917678
25/05/2014,120,86898.225918
25/05/2014,150,89350.511153
25/05/2014,180,89685.607038
25/05/2014,210,89518.3945
25/05/2014,240,88037.394009
25/05/2014,270,91585.909646
25/05/2014,300,92732.63214
25/05/2014,330,96551.788042
25/05/2014,360,97543.128223
25/05/2014,390,100880.48753
25/05/2014,420,103279.18376
25/05/2014,450,106244.61034
25/05/2014,480,108262.83898
25/05/2014,510,109449.74278
25/05/2014,540,109490.52995
25/05/2014,570,109888.07373
25/05/2014,600,109881.24105
25/05/2014,630,112473.28192
25/05/2014,660,111630.89643
25/05/2014,690,111888.82637
25/05/2014,720,110868.58372
25/05/2014,750,112571.57105
25/05/2014,780,113035.51328
25/05/2014,810,113024.8173
25/05/2014,840,113750.33988
25/05/2014,870,112394.09181
25/05/2014,900,111980.98508
25/05/2014,930,111333.58343
25/05/2014,960,111858.7014
25/05/2014,990,111365.58771
25/05/2014,1020,109729.7625
25/05/2014,1050,109067.03369
25/05/2014,1080,106641.50735
25/05/2014,1110,105569.99091
25/05/2014,1140,107499.57619
25/05/2014,1170,103860.23463
25/05/2014,1200,99223.495243
25/05/2014,1230,93281.956152
25/05/2014,1260,90862.643201
25/05/2014,1290,87476.043128
25/05/2014,1320,83619.006238
26/05/2014,-90,79613.229893
26/05/2014,-60,78578.042681
26/05/2014,-30,76926.321519
26/05/2014,0,76649.030254
26/05/2014,30,76917.360113
26/05/2014,60,77012.255891
26/05/2014,90,79851.051052
26/05/2014,120,82411.160798
26/05/2014,150,86668.050111
26/05/2014,180,89538.289359
26/05/2014,210,94961.354822
26/05/2014,240,102837.49343
26/05/2014,270,118570.15134
26/05/2014,300,126465.78034
26/05/2014,330,134300.184
26/05/2014,360,139794.31618
26/05/2014,390,146200.92864
26/05/2014,420,149881.66509
26/05/2014,450,153435.09683
26/05/2014,480,157198.05641
26/05/2014,510,158651.9092
26/05/2014,540,158562.04464
26/05/2014,570,157432.10912
26/05/2014,600,158981.73413
26/05/2014,630,161022.50032
26/05/2014,660,162212.91688
26/05/2014,690,161849.36896
26/05/2014,720,159576.24161
26/05/2014,750,160342.29698
26/05/2014,780,160631.95135
26/05/2014,810,158135.92183
26/05/2014,840,156546.60907
26/05/2014,870,152960.05613
26/05/2014,900,149273.14607
26/05/2014,930,146823.33252
26/05/2014,960,143441.96721
26/05/2014,990,137632.19066
26/05/2014,1020,134918.73926
26/05/2014,1050,130472.93958
26/05/2014,1080,126535.69324
26/05/2014,1110,124111.24268
26/05/2014,1140,123881.34953
26/05/2014,1170,119433.05456
26/05/2014,1200,113683.90808
26/05/2014,1230,111766.7118
26/05/2014,1260,110228.14441
26/05/2014,1290,107941.64079
26/05/2014,1320,104347.24426
27/05/2014,-90,101357.73927
27/05/2014,-60,100541.94196
27/05/2014,-30,101218.64474
27/05/2014,0,99882.85909
27/05/2014,30,98639.792411
27/05/2014,60,99372.975028
27/05/2014,90,99291.222092
27/05/2014,120,98239.015193
27/05/2014,150,102036.82671
27/05/2014,180,104596.23876
27/05/2014,210,108041.91313
27/05/2014,240,111980.26308
27/05/2014,270,124015.11502
27/05/2014,300,131323.43143
27/05/2014,330,137371.32782
27/05/2014,360,142117.70868
27/05/2014,390,149443.5644
27/05/2014,420,152061.07884
27/05/2014,450,156853.50952
27/05/2014,480,159328.92846
27/05/2014,510,160360.34185
27/05/2014,540,159365.439
27/05/2014,570,159220.40384
27/05/2014,600,160108.64831
27/05/2014,630,160619.97729
27/05/2014,660,161671.7026
27/05/2014,690,160733.26649
27/05/2014,720,158314.08562
27/05/2014,750,158223.32544
27/05/2014,780,158498.35484
27/05/2014,810,157552.9422
27/05/2014,840,155839.11203
27/05/2014,870,152411.39147
27/05/2014,900,150071.2768
27/05/2014,930,147594.55737
27/05/2014,960,144690.6661
27/05/2014,990,139791.54802
27/05/2014,1020,137003.87786
27/05/2014,1050,131849.59898
27/05/2014,1080,128897.93618
27/05/2014,1110,126144.46482
27/05/2014,1140,125512.38801
27/05/2014,1170,120337.1524
27/05/2014,1200,114840.40128
27/05/2014,1230,112489.48222
27/05/2014,1260,110179.65045
27/05/2014,1290,107121.67826
27/05/2014,1320,104454.32961
28/05/2014,-90,102239.74463
28/05/2014,-60,99960.991186
28/05/2014,-30,100023.89094
28/05/2014,0,99831.776684
28/05/2014,30,98476.581917
28/05/2014,60,97313.668159
28/05/2014,90,99322.489653
28/05/2014,120,98128.535295
28/05/2014,150,102708.82549
28/05/2014,180,104123.08195
28/05/2014,210,108097.65767
28/05/2014,240,111580.78241
28/05/2014,270,123294.01023
28/05/2014,300,130531.73276
28/05/2014,330,136786.86088
28/05/2014,360,142033.94566
28/05/2014,390,148587.939
28/05/2014,420,150079.59924
28/05/2014,450,152997.20759
28/05/2014,480,155610.48022
28/05/2014,510,156097.22735
28/05/2014,540,156729.31505
28/05/2014,570,157747.2008
28/05/2014,600,157263.74387
28/05/2014,630,158864.24684
28/05/2014,660,157974.95401
28/05/2014,690,156484.78973
28/05/2014,720,153616.14853
28/05/2014,750,152726.20388
28/05/2014,780,151893.90077
28/05/2014,810,150825.27896
28/05/2014,840,147877.69293
28/05/2014,870,143895.90652
28/05/2014,900,140031.86344
28/05/2014,930,139908.83886
28/05/2014,960,136300.35046
28/05/2014,990,132237.20991
28/05/2014,1020,130954.62719
28/05/2014,1050,127567.52928
28/05/2014,1080,124130.09737
28/05/2014,1110,121941.64221
28/05/2014,1140,120371.21882
28/05/2014,1170,116112.40464
28/05/2014,1200,110953.89712
28/05/2014,1230,110474.59955
28/05/2014,1260,108476.3905
28/05/2014,1290,105565.45309
28/05/2014,1320,102064.09508
29/05/2014,-90,97057.359598
29/05/2014,-60,95874.904829
29/05/2014,-30,95817.536811
29/05/2014,0,95403.629598
29/05/2014,30,94517.560532
29/05/2014,60,94947.844432
29/05/2014,90,94871.057887
29/05/2014,120,94185.265854
29/05/2014,150,98027.642775
29/05/2014,180,100235.24786
29/05/2014,210,104244.53671
29/05/2014,240,107849.33083
29/05/2014,270,120252.50324
29/05/2014,300,126171.57175
