DateUTC,TimeUTC,SUM_of_MNOZSTVO
2014-03-17,540,153742.3993
2014-03-17,570,154587.6089
2014-03-17,600,155265.75522
2014-03-17,630,155270.5417
2014-03-17,660,154539.66016
2014-03-17,690,153503.74719
2014-03-17,720,155417.4737
2014-03-17,750,154709.3708
2014-03-17,780,153331.86607
2014-03-17,810,150001.18468
2014-03-17,840,148602.48381
2014-03-17,870,147451.87124
2014-03-17,900,145311.82822
2014-03-17,930,142428.91439
2014-03-17,960,138064.18166
2014-03-17,990,136408.96458
2014-03-17,1020,135318.14129
2014-03-17,1050,136140.90898
2014-03-17,1080,137516.26172
2014-03-17,1110,135987.21275
2014-03-17,1140,131767.98188
2014-03-17,1170,128761.65749
2014-03-17,1200,125771.71191
2014-03-17,1230,123497.78806
2014-03-17,1260,117341.4318
2014-03-17,1290,111394.77554
2014-03-17,1320,110157.41574
2014-03-17,1350,107653.58714
2014-03-17,1380,105139.34248
2014-03-17,1410,102553.4299
2014-03-18,0,102108.31605
2014-03-18,30,100704.31994
2014-03-18,60,100702.58932
2014-03-18,90,100871.8077
2014-03-18,120,101059.28032
2014-03-18,150,100855.17342
2014-03-18,180,99867.502727
2014-03-18,210,100020.59508
2014-03-18,240,104607.10188
2014-03-18,270,108323.59322
2014-03-18,300,114451.43594
2014-03-18,330,120200.09783
2014-03-18,360,128762.92241
2014-03-18,390,134525.83354
2014-03-18,420,140975.38538
2014-03-18,450,144943.96382
2014-03-18,480,151661.28437
2014-03-18,510,153089.07279
2014-03-18,540,156418.5495
2014-03-18,570,156725.9317
2014-03-18,600,156915.30309
2014-03-18,630,155706.75407
2014-03-18,660,152918.09887
2014-03-18,690,154302.93972
2014-03-18,720,155122.38897
2014-03-18,750,154578.49734
2014-03-18,780,154322.5644
2014-03-18,810,153291.67245
2014-03-18,840,153493.53879
2014-03-18,870,150514.11251
2014-03-18,900,148746.62422
2014-03-18,930,146301.0944
2014-03-18,960,141678.22308
2014-03-18,990,138104.63912
2014-03-18,1020,138343.21769
2014-03-18,1050,139326.722
2014-03-18,1080,140629.79818
2014-03-18,1110,139592.44934
2014-03-18,1140,135001.83537
2014-03-18,1170,130678.83819
2014-03-18,1200,127978.28518
2014-03-18,1230,125631.44874
2014-03-18,1260,120813.22783
2014-03-18,1290,115061.10883
2014-03-18,1320,113504.01659
2014-03-18,1350,111098.59067
2014-03-18,1380,108681.3369
2014-03-18,1410,105762.81259
2014-03-19,0,100501.73164
2014-03-19,30,98234.161219
2014-03-19,60,98359.014803
2014-03-19,90,98251.581228
2014-03-19,120,97572.982768
2014-03-19,150,97673.421103
2014-03-19,180,97366.47174
2014-03-19,210,97026.431722
2014-03-19,240,100103.92647
2014-03-19,270,103646.10592
2014-03-19,300,109791.51354
2014-03-19,330,114911.54421
2014-03-19,360,124715.86356
2014-03-19,390,131488.07588
2014-03-19,420,138916.435
2014-03-19,450,143815.67276
2014-03-19,480,149302.37065
2014-03-19,510,153159.97103
2014-03-19,540,156999.22656
2014-03-19,570,157011.07155
2014-03-19,600,155522.92132
2014-03-19,630,154886.72308
2014-03-19,660,151426.30834
2014-03-19,690,153439.82284
2014-03-19,720,157605.83192
2014-03-19,750,156649.09755
2014-03-19,780,154723.91396
2014-03-19,810,149828.38411
2014-03-19,840,149631.01668
2014-03-19,870,148199.82012
2014-03-19,900,146172.28647
2014-03-19,930,143745.20655
2014-03-19,960,140102.36977
2014-03-19,990,137182.04636
2014-03-19,1020,135572.83824
2014-03-19,1050,136097.40397
2014-03-19,1080,138700.47828
2014-03-19,1110,137819.39208
2014-03-19,1140,134087.2734
2014-03-19,1170,130602.17815
2014-03-19,1200,127603.88809
2014-03-19,1230,124956.65411
2014-03-19,1260,120039.9205
2014-03-19,1290,114971.98471
2014-03-19,1320,111502.00983
2014-03-19,1350,109633.74935
2014-03-19,1380,107648.86615
2014-03-19,1410,104585.19727
2014-03-20,0,100820.50312
2014-03-20,30,98931.378974
2014-03-20,60,98947.865278
2014-03-20,90,98753.064067
2014-03-20,120,99030.446288
2014-03-20,150,98552.057534
2014-03-20,180,98458.727719
2014-03-20,210,97603.919064
2014-03-20,240,102011.14571
2014-03-20,270,105702.55234
2014-03-20,300,111655.71333
2014-03-20,330,114654.58165
2014-03-20,360,124230.82881
2014-03-20,390,132263.89638
2014-03-20,420,138225.53065
2014-03-20,450,143247.04666
2014-03-20,480,149100.7914
2014-03-20,510,150021.60976
2014-03-20,540,151736.30208
2014-03-20,570,152472.69984
2014-03-20,600,153045.99272
2014-03-20,630,152954.19156
2014-03-20,660,150745.87249
2014-03-20,690,151490.97022
2014-03-20,720,154118.80263
2014-03-20,750,152911.85416
2014-03-20,780,151949.06617
2014-03-20,810,148107.24582
2014-03-20,840,148952.0028
2014-03-20,870,147034.01108
2014-03-20,900,145379.388
2014-03-20,930,143030.55347
2014-03-20,960,139937.63301
2014-03-20,990,136911.17933
2014-03-20,1020,135995.98785
2014-03-20,1050,135225.02595
2014-03-20,1080,136878.80788
2014-03-20,1110,136884.0474
2014-03-20,1140,132253.0776
2014-03-20,1170,129371.18726
2014-03-20,1200,126390.56559
2014-03-20,1230,123462.8802
2014-03-20,1260,117705.21781
2014-03-20,1290,113381.45402
2014-03-20,1320,110791.92959
2014-03-20,1350,108971.96005
2014-03-20,1380,106647.12708
2014-03-20,1410,103553.55306
2014-03-21,0,100270.60084
2014-03-21,30,99476.780989
2014-03-21,60,99791.25715
2014-03-21,90,98789.897781
2014-03-21,120,98693.239314
2014-03-21,150,98987.6338
2014-03-21,180,98886.041625
2014-03-21,210,97200.843753
2014-03-21,240,100640.4168
2014-03-21,270,104132.0084
2014-03-21,300,110250.68784
2014-03-21,330,113445.88505
2014-03-21,360,124530.1715
2014-03-21,390,130120.61264
2014-03-21,420,137307.22407
2014-03-21,450,141470.10441
2014-03-21,480,144935.8318
2014-03-21,510,146054.45457
2014-03-21,540,149862.84566
2014-03-21,570,151124.68043
2014-03-21,600,151136.24598
2014-03-21,630,150166.02711
2014-03-21,660,149328.86002
2014-03-21,690,149385.96961
2014-03-21,720,150929.08973
2014-03-21,750,150067.15289
2014-03-21,780,148662.72769
2014-03-21,810,144254.54123
2014-03-21,840,144195.83113
2014-03-21,870,142917.94894
2014-03-21,900,139999.45671
2014-03-21,930,138501.83758
2014-03-21,960,135133.26872
2014-03-21,990,132998.28548
2014-03-21,1020,131736.36901
2014-03-21,1050,132204.96765
2014-03-21,1080,132875.37706
2014-03-21,1110,132600.67796
2014-03-21,1140,129001.81889
2014-03-21,1170,126235.62613
2014-03-21,1200,122795.83429
2014-03-21,1230,120945.54807
2014-03-21,1260,115367.77833
2014-03-21,1290,109873.72317
2014-03-21,1320,108707.56152
2014-03-21,1350,107070.71794
2014-03-21,1380,105107.21136
2014-03-21,1410,101770.75598
2014-03-22,0,100411.0081
2014-03-22,30,99677.482022
2014-03-22,60,99128.045028
2014-03-22,90,99580.732664
2014-03-22,120,98836.668956
2014-03-22,150,98818.59366
2014-03-22,180,99299.211216
2014-03-22,210,98078.645919
2014-03-22,240,100955.20898
2014-03-22,270,102660.52922
2014-03-22,300,104905.7232
2014-03-22,330,103321.01211
2014-03-22,360,107494.61555
2014-03-22,390,107181.98985
2014-03-22,420,108952.73731
2014-03-22,450,111305.79352
2014-03-22,480,112634.00933
2014-03-22,510,113265.47615
2014-03-22,540,116735.76833
2014-03-22,570,118019.17496
2014-03-22,600,119925.32101
2014-03-22,630,118834.99928
2014-03-22,660,118990.66164
2014-03-22,690,119069.60294
2014-03-22,720,119685.46878
2014-03-22,750,119850.80132
2014-03-22,780,118571.33709
2014-03-22,810,114307.70067
2014-03-22,840,114337.814
2014-03-22,870,113101.34036
2014-03-22,900,110636.3862
2014-03-22,930,109276.24276
2014-03-22,960,107126.88841
2014-03-22,990,106623.32783
2014-03-22,1020,106264.4881
2014-03-22,1050,106242.18132
2014-03-22,1080,108209.11002
2014-03-22,1110,109018.82174
2014-03-22,1140,107678.09066
2014-03-22,1170,107047.45797
2014-03-22,1200,105216.43002
2014-03-22,1230,104197.05828
2014-03-22,1260,100019.41186
2014-03-22,1290,96770.303866
2014-03-22,1320,96893.156881
2014-03-22,1350,95133.977724
2014-03-22,1380,93440.405312
2014-03-22,1410,91072.35282
2014-03-23,0,87463.992567
2014-03-23,30,87322.700212
2014-03-23,60,87280.130274
2014-03-23,90,86679.499617
2014-03-23,120,86305.497929
2014-03-23,150,86531.74164
2014-03-23,180,85971.13261
2014-03-23,210,86610.92508
2014-03-23,240,87765.856107
2014-03-23,270,89116.716608
2014-03-23,300,90430.434612
2014-03-23,330,89347.474719
2014-03-23,360,91510.005411
2014-03-23,390,92318.395808
2014-03-23,420,94366.483966
2014-03-23,450,95404.471164
2014-03-23,480,97422.082161
2014-03-23,510,97982.465186
2014-03-23,540,101525.20024
2014-03-23,570,101857.70884
2014-03-23,600,102850.21411
2014-03-23,630,102325.63913
2014-03-23,660,102031.1346
2014-03-23,690,101906.17119
2014-03-23,720,103610.13846
2014-03-23,750,103617.13807
2014-03-23,780,103585.28194
2014-03-23,810,102406.2394
2014-03-23,840,103541.24018
2014-03-23,870,104201.28977
2014-03-23,900,103917.78621
2014-03-23,930,105075.01814
2014-03-23,960,104842.36309
2014-03-23,990,104986.80494
2014-03-23,1020,105600.29763
2014-03-23,1050,107185.85113
2014-03-23,1080,109752.95747
2014-03-23,1110,109646.40417
2014-03-23,1140,108737.45824
2014-03-23,1170,107587.71423
2014-03-23,1200,106121.53386
2014-03-23,1230,104689.6373
2014-03-23,1260,98349.008034
2014-03-23,1290,95439.885677
2014-03-23,1320,90409.323346
2014-03-23,1350,86236.069701
2014-03-23,1380,84107.726214
2014-03-23,1410,81509.98396
2014-03-24,0,78353.239074
2014-03-24,30,77699.724083
2014-03-24,60,78087.311088
2014-03-24,90,78048.230491
2014-03-24,120,78186.336314
2014-03-24,150,79203.102213
2014-03-24,180,82402.996149
2014-03-24,210,83308.184954
2014-03-24,240,87185.918783
2014-03-24,270,92381.257865
2014-03-24,300,99815.73346
2014-03-24,330,109505.80359
2014-03-24,360,123148.82422
2014-03-24,390,132490.64005
2014-03-24,420,141183.23112
2014-03-24,450,144817.22971
2014-03-24,480,150525.57894
2014-03-24,510,153530.54127
2014-03-24,540,157487.54739
2014-03-24,570,159511.62196
2014-03-24,600,160274.9988
2014-03-24,630,158076.24607
2014-03-24,660,156585.03359
2014-03-24,690,157458.77062
2014-03-24,720,158597.99395
2014-03-24,750,160754.31467
2014-03-24,780,156862.63175
2014-03-24,810,153766.03729
2014-03-24,840,153568.14675
2014-03-24,870,153208.10581
2014-03-24,900,150440.85025
2014-03-24,930,146895.06932
2014-03-24,960,142995.44798
2014-03-24,990,140186.71199
2014-03-24,1020,139128.47744
2014-03-24,1050,138564.30144
2014-03-24,1080,138719.86447
2014-03-24,1110,139615.89606
2014-03-24,1140,135536.71806
2014-03-24,1170,133247.32204
2014-03-24,1200,129542.81508
2014-03-24,1230,127521.63875
2014-03-24,1260,120994.13538
2014-03-24,1290,117344.66319
2014-03-24,1320,113168.89849
2014-03-24,1350,112170.51263
2014-03-24,1380,109139.71998
2014-03-24,1410,105179.79077
2014-03-25,0,104716.35557
2014-03-25,30,102211.07668
2014-03-25,60,103014.41848
2014-03-25,90,103087.96091
2014-03-25,120,102525.20717
2014-03-25,150,102586.28835
2014-03-25,180,102628.89811
2014-03-25,210,102708.69039
2014-03-25,240,107864.41086
2014-03-25,270,111047.31133
2014-03-25,300,117339.7869
2014-03-25,330,120888.59571
2014-03-25,360,131642.42737
2014-03-25,390,137155.76712
2014-03-25,420,143210.19648
2014-03-25,450,148368.12817
2014-03-25,480,152833.91632
2014-03-25,510,154272.81383
2014-03-25,540,158389.07844
2014-03-25,570,158973.24303
2014-03-25,600,158506.06981
2014-03-25,630,156482.01825
2014-03-25,660,157467.47165
2014-03-25,690,158447.59258
2014-03-25,720,161501.64937
2014-03-25,750,160240.50968
2014-03-25,780,159398.23179
2014-03-25,810,155190.52983
2014-03-25,840,154180.37276
2014-03-25,870,153217.15692
2014-03-25,900,151256.5874
2014-03-25,930,148861.64801
2014-03-25,960,146287.66615
2014-03-25,990,143745.95098
2014-03-25,1020,141345.98759
2014-03-25,1050,140838.61624
2014-03-25,1080,142921.54471
2014-03-25,1110,143114.76479
2014-03-25,1140,138828.25403
2014-03-25,1170,134409.96342
2014-03-25,1200,131953.25218
2014-03-25,1230,130137.73637
2014-03-25,1260,122536.17964
2014-03-25,1290,117152.54533
2014-03-25,1320,116327.40524
2014-03-25,1350,113595.11041
2014-03-25,1380,111331.78886
2014-03-25,1410,107222.35115
2014-03-26,0,102312.5317
2014-03-26,30,101940.89447
2014-03-26,60,100705.71871
2014-03-26,90,100835.69438
2014-03-26,120,101320.74137
2014-03-26,150,100859.53328
2014-03-26,180,100420.39155
2014-03-26,210,100759.73051
2014-03-26,240,104840.75105
2014-03-26,270,109602.02428
2014-03-26,300,116106.81626
2014-03-26,330,120328.19114
2014-03-26,360,130964.00809
2014-03-26,390,137612.1045
2014-03-26,420,143485.64181
2014-03-26,450,148239.45698
2014-03-26,480,153075.97104
2014-03-26,510,154605.34229
2014-03-26,540,157667.87096
2014-03-26,570,159099.2763
2014-03-26,600,158270.22795
2014-03-26,630,157225.68644
2014-03-26,660,155727.91211
2014-03-26,690,156806.86498
2014-03-26,720,157263.43937
2014-03-26,750,156844.17534
2014-03-26,780,156410.80952
2014-03-26,810,153209.58761
2014-03-26,840,151346.00444
2014-03-26,870,150327.19487
2014-03-26,900,148569.94004
2014-03-26,930,146511.61014
2014-03-26,960,141965.12903
2014-03-26,990,139912.07744
2014-03-26,1020,138741.9856
2014-03-26,1050,138339.49129
2014-03-26,1080,139885.24103
2014-03-26,1110,140173.38917
2014-03-26,1140,135927.10586
2014-03-26,1170,131525.19056
2014-03-26,1200,128171.56403
2014-03-26,1230,126607.45694
2014-03-26,1260,120091.7717
2014-03-26,1290,114681.94146
2014-03-26,1320,113823.10923
2014-03-26,1350,112221.95791
2014-03-26,1380,109631.65175
2014-03-26,1410,106212.09677
2014-03-27,0,101261.13915
2014-03-27,30,99799.862212
2014-03-27,60,100046.13889
2014-03-27,90,99820.534972
2014-03-27,120,99043.542729
2014-03-27,150,99032.471197
2014-03-27,180,99151.031978
2014-03-27,210,97879.404986
2014-03-27,240,103312.76954
2014-03-27,270,106580.37315
2014-03-27,300,113268.17056
2014-03-27,330,116136.05937
2014-03-27,360,126401.08587
2014-03-27,390,132829.73803
2014-03-27,420,138950.46753
2014-03-27,450,143504.41831
2014-03-27,480,148752.82285
2014-03-27,510,149325.10463
2014-03-27,540,152026.00256
2014-03-27,570,153439.4747
2014-03-27,600,152989.42326
2014-03-27,630,151839.14314
2014-03-27,660,149233.64941
2014-03-27,690,150840.19679
2014-03-27,720,152272.18474
2014-03-27,750,151268.79511
2014-03-27,780,151289.35819
2014-03-27,810,147989.34275
2014-03-27,840,146762.16461
2014-03-27,870,146870.03304
2014-03-27,900,144621.41235
2014-03-27,930,143112.07895
2014-03-27,960,138762.87985
2014-03-27,990,136035.23511
2014-03-27,1020,135745.25203
2014-03-27,1050,134331.69922
2014-03-27,1080,136411.39521
2014-03-27,1110,135916.74483
2014-03-27,1140,132125.81698
2014-03-27,1170,128611.47501
2014-03-27,1200,126449.67943
2014-03-27,1230,123271.65533
2014-03-27,1260,117344.92194
2014-03-27,1290,111951.46291
2014-03-27,1320,110284.27
2014-03-27,1350,109069.85317
2014-03-27,1380,107132.46394
2014-03-27,1410,103734.43768
2014-03-28,0,100174.91157
2014-03-28,30,97971.742865
2014-03-28,60,98508.30849
2014-03-28,90,98383.344187
2014-03-28,120,97786.869876
2014-03-28,150,97313.915118
2014-03-28,180,97234.750858
2014-03-28,210,97017.429872
2014-03-28,240,101714.44271
2014-03-28,270,104605.25638
2014-03-28,300,110456.53144
2014-03-28,330,113903.28733
2014-03-28,360,125251.37277
2014-03-28,390,130009.12524
2014-03-28,420,137073.98875
2014-03-28,450,141752.32856
2014-03-28,480,146282.79779
2014-03-28,510,147142.57404
2014-03-28,540,149986.12627
2014-03-28,570,151652.65907
2014-03-28,600,151775.39943
2014-03-28,630,150028.17298
2014-03-28,660,147454.008
2014-03-28,690,148663.11395
2014-03-28,720,150741.78019
2014-03-28,750,148946.92069
2014-03-28,780,149367.70411
2014-03-28,810,145384.44454
2014-03-28,840,144033.79715
2014-03-28,870,143063.97262
2014-03-28,900,141444.89128
2014-03-28,930,138579.14246
2014-03-28,960,135826.02962
2014-03-28,990,133199.78747
2014-03-28,1020,131836.71023
2014-03-28,1050,131155.73239
2014-03-28,1080,131143.27245
2014-03-28,1110,132202.40294
2014-03-28,1140,129101.05968
2014-03-28,1170,125548.80007
2014-03-28,1200,122916.19632
2014-03-28,1230,121089.79988
2014-03-28,1260,116125.48336
2014-03-28,1290,111210.02438
2014-03-28,1320,109160.07196
2014-03-28,1350,107693.56727
2014-03-28,1380,105625.97896
2014-03-28,1410,102076.76096
2014-03-29,0,98773.358963
2014-03-29,30,97142.486645
2014-03-29,60,97968.493601
2014-03-29,90,97313.430422
2014-03-29,120,97556.88825
2014-03-29,150,97231.085444
2014-03-29,180,96557.335744
2014-03-29,210,96245.432666
2014-03-29,240,99233.034343
2014-03-29,270,101176.34204
2014-03-29,300,101785.90831
2014-03-29,330,98892.480107
2014-03-29,360,103738.47744
2014-03-29,390,104235.01506
2014-03-29,420,105811.16086
2014-03-29,450,107924.28803
2014-03-29,480,110674.55371
2014-03-29,510,111324.73968
2014-03-29,540,114605.31383
2014-03-29,570,116046.1105
2014-03-29,600,117632.95191
2014-03-29,630,116463.07622
2014-03-29,660,115060.47271
2014-03-29,690,114260.65724
2014-03-29,720,116071.20078
2014-03-29,750,114888.83903
2014-03-29,780,114287.91432
2014-03-29,810,111469.43765
2014-03-29,840,110414.45011
2014-03-29,870,109118.70026
2014-03-29,900,106766.82725
2014-03-29,930,106585.18839
2014-03-29,960,104402.28561
2014-03-29,990,103552.92797
2014-03-29,1020,104859.37472
2014-03-29,1050,105242.64182
2014-03-29,1080,106711.44424
2014-03-29,1110,109111.80106
2014-03-29,1140,107562.17492
2014-03-29,1170,106722.9795
2014-03-29,1200,105011.43847
2014-03-29,1230,103418.07676
2014-03-29,1260,99483.481474
2014-03-29,1290,95839.323903
2014-03-29,1320,95319.679158
2014-03-29,1350,93133.557654
2014-03-29,1380,91129.610406
2014-03-29,1410,89872.126211
2014-03-30,0,88721.905491
2014-03-30,30,87115.627026
2014-03-30,60,87805.353366
2014-03-30,90,88044.558371
2014-03-30,120,87032.12615
2014-03-30,150,87121.121419
2014-03-30,180,89297.184899
2014-03-30,210,91014.347624
2014-03-30,240,93118.472186
2014-03-30,270,92703.151347
2014-03-30,300,94989.360449
2014-03-30,330,93966.099506
2014-03-30,360,94156.686672
2014-03-30,390,95685.028269
2014-03-30,420,95927.986276
2014-03-30,450,97528.652438
2014-03-30,480,99339.968456
2014-03-30,510,100789.37688
2014-03-30,540,101925.35751
2014-03-30,570,101989.45599
2014-03-30,600,101629.76794
2014-03-30,630,101792.30673
2014-03-30,660,104453.29738
2014-03-30,690,104217.69399
2014-03-30,720,102947.15856
2014-03-30,750,101281.42691
2014-03-30,780,103149.44962
2014-03-30,810,103665.16713
2014-03-30,840,102916.5449
2014-03-30,870,103214.66248
2014-03-30,900,101518.70932
2014-03-30,930,101660.00711
2014-03-30,960,101726.29335
2014-03-30,990,101870.77786
2014-03-30,1020,101877.05313
2014-03-30,1050,101886.95305
2014-03-30,1080,103843.89669
2014-03-30,1110,105199.50521
2014-03-30,1140,105506.91272
2014-03-30,1170,105102.9212
2014-03-30,1200,101687.0451
2014-03-30,1230,97076.34247
2014-03-30,1260,90284.572414
2014-03-30,1290,87852.723749
2014-03-30,1320,86680.697462
2014-03-30,1350,84274.590689
2014-03-31,0,81105.107863
2014-03-31,30,78978.695368
2014-03-31,60,78140.560197
2014-03-31,90,77751.51963
2014-03-31,120,77697.40153
2014-03-31,150,78221.446387
2014-03-31,180,79032.078216
2014-03-31,210,83226.38367
2014-03-31,240,87805.895901
2014-03-31,270,93081.134446
2014-03-31,300,100621.85562
2014-03-31,330,111134.07625
2014-03-31,360,126181.76023
2014-03-31,390,132079.48305
2014-03-31,420,136882.12049
2014-03-31,450,141902.27901
2014-03-31,480,148645.27852
2014-03-31,510,150646.88177
2014-03-31,540,153203.01251
2014-03-31,570,154634.90864
2014-03-31,600,154947.0999
2014-03-31,630,154206.40002
2014-03-31,660,152470.41571
2014-03-31,690,152287.32332
2014-03-31,720,154988.67247
2014-03-31,750,153663.06493
2014-03-31,780,152959.50924
2014-03-31,810,150406.97412
2014-03-31,840,150315.45011
2014-03-31,870,148865.13075
2014-03-31,900,146845.34427
2014-03-31,930,144841.55585
2014-03-31,960,140452.04989
2014-03-31,990,138332.27197
2014-03-31,1020,136056.01959
2014-03-31,1050,134571.27776
2014-03-31,1080,132126.39973
2014-03-31,1110,132894.53827
2014-03-31,1140,132165.72261
2014-03-31,1170,130133.84245
2014-03-31,1200,128471.4838
2014-03-31,1230,126044.76401
2014-03-31,1260,120353.55224
2014-03-31,1290,115110.5328
2014-03-31,1320,112622.88976
2014-03-31,1350,111349.12995
2014-03-31,1380,109384.67393
2014-03-31,1410,106032.13003
2014-04-01,0,102860.11845
2014-04-01,30,100942.58702
2014-04-01,60,101055.05339
2014-04-01,90,100948.91631
2014-04-01,120,101089.39644
2014-04-01,150,100694.89835
2014-04-01,180,100785.57362
2014-04-01,210,100005.1245
2014-04-01,240,103402.43199
2014-04-01,270,106826.75087
2014-04-01,300,112944.47164
2014-04-01,330,119212.48867
2014-04-01,360,130026.2716
2014-04-01,390,137635.75932
2014-04-01,420,142857.38222
2014-04-01,450,146302.52102
2014-04-01,480,150890.14777
2014-04-01,510,150781.75497
2014-04-01,540,155003.40444
2014-04-01,570,155539.72886
2014-04-01,600,155201.09402
2014-04-01,630,153303.82391
2014-04-01,660,151883.04932
2014-04-01,690,152331.4594
2014-04-01,720,154126.64519
2014-04-01,750,153903.11405
2014-04-01,780,153208.43736
2014-04-01,810,149537.14235
2014-04-01,840,149762.00575
2014-04-01,870,147781.03896
2014-04-01,900,144957.37834
2014-04-01,930,143489.82249
2014-04-01,960,139300.06941
2014-04-01,990,136884.94045
2014-04-01,1020,135701.34365
2014-04-01,1050,134189.88269
2014-04-01,1080,133257.03009
2014-04-01,1110,132034.58526
2014-04-01,1140,130507.14434
2014-04-01,1170,130076.70323
2014-04-01,1200,129202.74124
2014-04-01,1230,127220.42027
2014-04-01,1260,120924.98319
2014-04-01,1290,115762.72253
2014-04-01,1320,113487.53188
2014-04-01,1350,113396.1901
2014-04-01,1380,109916.40156
2014-04-01,1410,107056.10188
2014-04-02,0,103205.82629
2014-04-02,30,100272.58755
2014-04-02,60,101070.38063
2014-04-02,90,100859.85905
2014-04-02,120,100218.3675
2014-04-02,150,99798.321863
2014-04-02,180,100708.58072
2014-04-02,210,99455.529218
2014-04-02,240,103367.70573
2014-04-02,270,106345.63578
2014-04-02,300,112197.37033
2014-04-02,330,118763.90905
2014-04-02,360,131121.91863
2014-04-02,390,137281.89414
2014-04-02,420,145842.3246
2014-04-02,450,149913.19317
2014-04-02,480,154300.87509
2014-04-02,510,154687.20688
2014-04-02,540,158082.13106
2014-04-02,570,158067.93632
2014-04-02,600,157768.24082
2014-04-02,630,156662.56983
2014-04-02,660,154253.19446
2014-04-02,690,154196.05483
2014-04-02,720,156382.70129
2014-04-02,750,154910.83788
2014-04-02,780,153972.58685
2014-04-02,810,150978.73487
2014-04-02,840,150135.96315
2014-04-02,870,149013.31913
2014-04-02,900,146639.00091
2014-04-02,930,143186.43254
2014-04-02,960,139210.64933
2014-04-02,990,137172.43958
2014-04-02,1020,135446.59727
2014-04-02,1050,132941.29208
2014-04-02,1080,130549.47324
2014-04-02,1110,129491.38941
2014-04-02,1140,126476.40905
2014-04-02,1170,127786.81527
2014-04-02,1200,125986.23251
2014-04-02,1230,123041.22418
2014-04-02,1260,117034.71224
2014-04-02,1290,112077.89174
2014-04-02,1320,111336.22831
2014-04-02,1350,109942.48274
2014-04-02,1380,107464.6244
2014-04-02,1410,105048.96373
2014-04-03,0,99519.428905
2014-04-03,30,96615.743638
2014-04-03,60,96898.513533
2014-04-03,90,96413.187525
2014-04-03,120,95841.552495
2014-04-03,150,95802.99481
2014-04-03,180,95814.641759
2014-04-03,210,95932.442842
2014-04-03,240,100252.41199
2014-04-03,270,103529.9175
2014-04-03,300,108014.18409
2014-04-03,330,113348.96195
2014-04-03,360,125288.00597
2014-04-03,390,131210.12006
2014-04-03,420,137820.07164
2014-04-03,450,141994.24171
2014-04-03,480,145354.0475
2014-04-03,510,148130.52283
2014-04-03,540,152416.1607
2014-04-03,570,153537.95175
2014-04-03,600,153450.68796
2014-04-03,630,152643.88859
2014-04-03,660,151179.16398
2014-04-03,690,151790.48446
2014-04-03,720,151853.36544
2014-04-03,750,151672.19294
2014-04-03,780,150749.32254
2014-04-03,810,147276.25287
2014-04-03,840,146639.79251
2014-04-03,870,146096.20538
2014-04-03,900,144663.0082
2014-04-03,930,142364.99284
2014-04-03,960,139556.8136
2014-04-03,990,136157.69581
2014-04-03,1020,133602.95308
2014-04-03,1050,131707.73378
2014-04-03,1080,128674.44465
2014-04-03,1110,128617.77711
2014-04-03,1140,127344.90928
2014-04-03,1170,126964.45615
2014-04-03,1200,124663.69781
2014-04-03,1230,122487.19084
2014-04-03,1260,117413.35052
2014-04-03,1290,112396.24009
2014-04-03,1320,109690.45977
2014-04-03,1350,108335.92568
2014-04-03,1380,106654.16622
2014-04-03,1410,102748.37044
2014-04-04,0,99257.501545
2014-04-04,30,97583.344319
2014-04-04,60,97888.286077
2014-04-04,90,97351.163157
2014-04-04,120,96568.11142
2014-04-04,150,96469.513316
2014-04-04,180,95718.12947
2014-04-04,210,96053.54982
2014-04-04,240,99894.419772
2014-04-04,270,102938.23796
2014-04-04,300,106988.31294
2014-04-04,330,113299.95819
2014-04-04,360,124642.75659
2014-04-04,390,131970.45834
2014-04-04,420,138196.91665
2014-04-04,450,143094.43661
2014-04-04,480,148723.56655
2014-04-04,510,150252.8903
2014-04-04,540,153446.23917
2014-04-04,570,153776.81107
2014-04-04,600,153067.00222
2014-04-04,630,152444.42987
2014-04-04,660,150616.85683
2014-04-04,690,149597.44733
2014-04-04,720,150619.69753
2014-04-04,750,150681.66823
2014-04-04,780,150519.27464
2014-04-04,810,146127.08286
2014-04-04,840,144549.90507
2014-04-04,870,142566.32969
2014-04-04,900,141404.71154
2014-04-04,930,138464.23936
2014-04-04,960,135937.30974
2014-04-04,990,133205.00733
2014-04-04,1020,131191.89767
2014-04-04,1050,129935.30666
2014-04-04,1080,127907.05291
2014-04-04,1110,127172.76035
2014-04-04,1140,124963.57182
2014-04-04,1170,123733.2811
2014-04-04,1200,122400.05118
2014-04-04,1230,120259.00272
2014-04-04,1260,113869.46918
2014-04-04,1290,109624.91827
2014-04-04,1320,108032.54075
2014-04-04,1350,106052.00386
2014-04-04,1380,103164.48971
2014-04-04,1410,100668.65064
2014-04-05,0,100333.45636
2014-04-05,30,98443.52512
2014-04-05,60,98666.264715
2014-04-05,90,98793.043045
2014-04-05,120,98074.093514
2014-04-05,150,97313.915808
2014-04-05,180,97511.264462
2014-04-05,210,96428.672895
2014-04-05,240,99601.898803
2014-04-05,270,101272.55667
2014-04-05,300,103198.55763
2014-04-05,330,102019.95803
2014-04-05,360,104440.92116
2014-04-05,390,102730.13956
2014-04-05,420,102891.58881
2014-04-05,450,103729.46556
2014-04-05,480,104138.79777
2014-04-05,510,105319.03903
2014-04-05,540,106471.48987
2014-04-05,570,107646.71582
2014-04-05,600,108118.7408
2014-04-05,630,107611.67536
