merged.DateUTC,merged.Temperature_F,decom.time.series....trend..
2014-12-27,24.8,80473.9802733198
2014-12-27,25,80575.8297221957
2014-12-27,26.6,80677.6791710716
2014-12-27,30,80787.4814532101
2014-12-27,30.2,80897.2837353485
2014-12-27,29,81007.0860174869
2014-12-27,30.2,81116.8882996253
2014-12-27,30,81226.6905817637
2014-12-27,30.2,81336.4928639021
2014-12-27,31,81446.2951460405
2014-12-27,30.2,81556.097428179
2014-12-27,30,81665.8997103174
2014-12-27,30.2,81775.7019924558
2014-12-27,30,81885.5042745942
2014-12-27,30.2,81995.3065567326
2014-12-27,29,82105.108838871
2014-12-27,30.2,82214.9111210095
2014-12-27,29,82324.7134031479
2014-12-27,30.2,82411.3570612419
2014-12-27,29,82498.0007193358
2014-12-27,30.2,82584.6443774298
2014-12-27,30,82671.2880355238
2014-12-27,30.2,82757.9316936178
2014-12-27,28,82844.5753517118
2014-12-27,28.4,82931.2190098058
2014-12-27,29,83017.8626678998
2014-12-27,28.4,83104.5063259937
2014-12-27,29,83191.1499840877
2014-12-27,28.4,83277.7936421817
2014-12-27,28,83364.4373002757
2014-12-27,28.4,83451.0809583697
2014-12-27,28,83537.7246164637
2014-12-27,28.4,83624.3682745577
2014-12-27,28,83742.1783814561
2014-12-27,28.4,83859.9884883545
2014-12-28,28,83977.7985952529
2014-12-28,28.4,84095.6087021514
2014-12-28,27,84213.4188090498
2014-12-28,26.6,84331.2289159482
2014-12-28,27,84449.0390228466
2014-12-28,26.6,84566.8491297451
2014-12-28,27,84684.6592366435
2014-12-28,26.6,84802.4693435419
2014-12-28,27,84920.2794504403
2014-12-28,26.6,85038.0895573388
2014-12-28,27,85155.8996642372
2014-12-28,26.6,85273.7097711356
2014-12-28,27,85391.5198780341
2014-12-28,26.6,85618.1832768621
2014-12-28,27,85844.8466756902
2014-12-28,26.6,86071.5100745183
2014-12-28,27,86298.1734733463
2014-12-28,26.6,86524.8368721744
2014-12-28,28,86751.5002710025
2014-12-28,28.4,86978.1636698305
2014-12-28,29,87204.8270686586
2014-12-28,30.2,87431.4904674866
2014-12-28,30,87658.1538663147
2014-12-28,30.2,87884.8172651428
2014-12-28,30,88111.4806639708
2014-12-28,28.4,88338.1440627989
2014-12-28,29,88564.807461627
2014-12-28,28.4,88791.470860455
2014-12-28,28,89025.9128401812
2014-12-28,26.6,89260.3548199073
2014-12-28,26,89494.7967996335
2014-12-28,24.8,89729.2387793596
2014-12-28,24,89963.6807590857
2014-12-28,24.8,90198.1227388119
2014-12-28,24,90432.564718538
2014-12-28,24.8,90667.0066982642
2014-12-28,24,90901.4486779903
2014-12-28,24.8,91135.8906577165
2014-12-28,22,91370.3326374426
2014-12-28,21.2,91604.7746171688
2014-12-28,23,91839.2165968949
2014-12-28,21.2,92073.658576621
2014-12-28,20,92308.1005563472
2014-12-28,19.4,92498.998053602
2014-12-28,19,92689.8955508568
2014-12-28,19.4,92880.7930481116
2014-12-28,19,93071.6905453663
2014-12-28,19.4,93262.5880426211
2014-12-29,19,93453.4855398759
2014-12-29,19.4,93644.3830371307
2014-12-29,19,93835.2805343855
2014-12-29,19.4,94026.1780316403
2014-12-29,20,94217.0755288951
2014-12-29,19.4,94407.9730261499
2014-12-29,20,94598.8705234047
2014-12-29,19.4,94789.7680206595
2014-12-29,20,94980.6655179143
2014-12-29,21.2,95171.5630151691
2014-12-29,21,95390.915787173
2014-12-29,21.2,95610.268559177
2014-12-29,22,95829.6213311809
2014-12-29,23,96048.9741031849
2014-12-29,22,96268.3268751888
2014-12-29,23,96487.6796471928
2014-12-29,22,96707.0324191968
2014-12-29,23,96926.3851912007
2014-12-29,22,97145.7379632047
2014-12-29,23,97365.0907352086
2014-12-29,23,97584.4435072126
2014-12-29,23,97803.7962792165
2014-12-29,24,98023.1490512205
2014-12-29,24.8,98242.5018232244
2014-12-29,24,98461.8545952284
2014-12-29,23,98640.9385669062
2014-12-29,24,98820.0225385841
2014-12-29,24.8,98999.1065102619
2014-12-29,24,99178.1904819397
2014-12-29,23,99357.2744536176
2014-12-29,23,99536.3584252954
2014-12-29,23,99715.4423969732
2014-12-29,24,99894.5263686511
2014-12-29,23,100073.610340329
2014-12-29,24,100252.694312007
2014-12-29,23,100431.778283685
2014-12-29,23,100610.862255362
2014-12-29,23,100789.94622704
2014-12-29,23,100969.030198718
2014-12-29,23,101148.114170396
2014-12-29,24,101183.045052429
2014-12-29,23,101217.975934462
2014-12-29,23,101252.906816496
2014-12-29,23,101287.837698529
2014-12-29,24,101322.768580562
2014-12-29,23,101357.699462596
2014-12-29,22,101392.630344629
2014-12-29,23,101427.561226662
2014-12-30,21,101462.492108695
2014-12-30,19.4,101497.422990729
2014-12-30,20,101532.353872762
2014-12-30,19.4,101567.284754795
2014-12-30,20,101602.215636829
2014-12-30,21.2,101637.146518862
2014-12-30,20,101672.077400895
2014-12-30,19.4,101611.078843175
2014-12-30,20,101550.080285455
2014-12-30,21.2,101489.081727736
2014-12-30,21,101428.083170016
2014-12-30,21.2,101367.084612296
2014-12-30,22,101306.086054576
2014-12-30,21.2,101245.087496856
2014-12-30,22,101184.088939136
2014-12-30,23,101123.090381417
2014-12-30,24,101062.091823697
2014-12-30,24.8,101001.093265977
2014-12-30,25,100940.094708257
2014-12-30,24.8,100879.096150537
2014-12-30,26,100818.097592817
2014-12-30,26.6,100757.099035098
2014-12-30,26,100638.533113924
2014-12-30,26.6,100519.967192751
2014-12-30,27,100401.401271578
2014-12-30,28.4,100282.835350405
2014-12-30,28,100164.269429232
2014-12-30,26.6,100045.703508058
2014-12-30,26,99927.1375868851
2014-12-30,24.8,99808.5716657119
2014-12-30,24,99690.0057445388
2014-12-30,23,99571.4398233656
2014-12-30,19,99452.8739021924
2014-12-30,17.6,99334.3079810192
2014-12-30,19,99215.742059846
2014-12-30,19.4,99097.1761386728
2014-12-30,18,98978.6102174996
2014-12-30,19.4,98826.4953128028
2014-12-30,14,98674.380408106
2014-12-30,14,98522.2655034093
2014-12-30,15,98370.1505987125
2014-12-30,15.8,98218.0356940157
2014-12-30,15,98065.9207893189
2014-12-30,12.2,97913.8058846222
2014-12-30,15,97761.6909799254
2014-12-30,12.2,97609.5760752286
2014-12-30,13,97457.4611705318
2014-12-30,14,97305.3462658351
2014-12-31,12,97153.2313611383
2014-12-31,10.4,97001.1164564415
2014-12-31,11,96849.0015517447
2014-12-31,12.2,96696.886647048
2014-12-31,14,96485.2351969521
2014-12-31,14,96273.5837468562
2014-12-31,13,96061.9322967603
2014-12-31,12.2,95850.2808466644
2014-12-31,13,95638.6293965685
2014-12-31,12.2,95426.9779464726
2014-12-31,12,95215.3264963767
2014-12-31,12.2,95003.6750462808
2014-12-31,13,94792.0235961849
2014-12-31,14,94580.372146089
2014-12-31,14,94368.7206959931
2014-12-31,17.6,94157.0692458972
2014-12-31,16,93945.4177958013
2014-12-31,17.6,93733.7663457054
2014-12-31,18,93522.1148956095
2014-12-31,17.6,93261.1204536368
2014-12-31,18,93000.126011664
2014-12-31,23,92739.1315696913
2014-12-31,24,92478.1371277186
2014-12-31,23,92217.1426857459
2014-12-31,22,91956.1482437732
2014-12-31,23,91695.1538018004
2014-12-31,23,91434.1593598277
2014-12-31,19.4,91173.164917855
2014-12-31,20,90912.1704758823
2014-12-31,19.4,90651.1760339095
2014-12-31,20,90390.1815919368
2014-12-31,19.4,90129.1871499641
2014-12-31,19,89868.1927079914
2014-12-31,19.4,89607.1982660186
2014-12-31,19,89385.2841066105
2014-12-31,19.4,89163.3699472024
2014-12-31,20,88941.4557877943
2014-12-31,19.4,88719.5416283861
2014-12-31,20,88497.627468978
2014-12-31,19.4,88275.7133095699
2014-12-31,20,88053.7991501618
2014-12-31,21.2,87831.8849907536
2014-12-31,21,87609.9708313455
2014-12-31,21.2,87388.0566719374
2014-12-31,21,87166.1425125292
2014-12-31,21.2,86944.2283531211
2014-12-31,21,86722.314193713
2014-12-31,21.2,86500.4000343049
2015-01-01,21,86278.4858748967
2015-01-01,21.2,86192.1030597826
2015-01-01,22,86105.7202446685
2015-01-01,21.2,86019.3374295544
2015-01-01,22,85932.9546144402
2015-01-01,21.2,85846.5717993261
2015-01-01,22,85760.188984212
2015-01-01,21.2,85673.8061690979
2015-01-01,22,85587.4233539837
2015-01-01,23,85501.0405388696
2015-01-01,22,85414.6577237555
2015-01-01,23,85328.2749086414
2015-01-01,23,85241.8920935272
2015-01-01,23,85155.5092784131
2015-01-01,23,85069.126463299
2015-01-01,23,84982.7436481849
2015-01-01,23,85044.7657397083
2015-01-01,23,85106.7878312317
2015-01-01,24,85168.8099227551
2015-01-01,24.8,85230.8320142785
2015-01-01,24,85292.8541058019
2015-01-01,24.8,85354.8761973253
2015-01-01,26,85416.8982888487
2015-01-01,26.6,85478.9203803721
2015-01-01,28,85540.9424718955
2015-01-01,28.4,85602.9645634189
2015-01-01,28,85664.9866549423
2015-01-01,28.4,85727.0087464657
2015-01-01,29,85789.0308379891
2015-01-01,30.2,85851.0529295125
2015-01-01,29,85913.0750210359
2015-01-01,30.2,86038.0014165558
2015-01-01,30,86162.9278120757
2015-01-01,30.2,86287.8542075956
2015-01-01,30,86412.7806031155
2015-01-01,30.2,86537.7069986354
2015-01-01,29,86662.6333941554
2015-01-01,30.2,86787.5597896753
2015-01-01,31,86912.4861851952
2015-01-01,30.2,87037.4125807151
2015-01-01,30,87162.338976235
2015-01-01,30.2,87287.2653717549
2015-01-01,30,87412.1917672748
2015-01-01,30.2,87537.1181627947
2015-01-01,30,87662.0445583146
2015-01-01,30.2,87786.9709538345
2015-01-01,30,87910.5954030938
2015-01-01,30.2,88034.219852353
2015-01-02,30,88157.8443016123
2015-01-02,30.2,88281.4687508716
2015-01-02,29,88405.0932001308
2015-01-02,30.2,88528.7176493901
2015-01-02,30,88652.3420986493
2015-01-02,30.2,88775.9665479086
2015-01-02,29,88899.5909971678
2015-01-02,28.4,89023.2154464271
2015-01-02,29,89146.8398956864
2015-01-02,30.2,89270.4643449456
2015-01-02,29,89394.0887942049
2015-01-02,28.4,89517.7132434641
2015-01-02,29,89641.3376927234
2015-01-02,28.4,89759.3139534785
2015-01-02,28,89877.2902142336
2015-01-02,28.4,89995.2664749887
2015-01-02,28,90113.2427357438
2015-01-02,28.4,90231.2189964989
2015-01-02,29,90349.195257254
2015-01-02,30.2,90467.1715180091
2015-01-02,31,90585.1477787642
2015-01-02,32,90703.1240395193
2015-01-02,32,90821.1003002744
2015-01-02,33.8,90939.0765610294
2015-01-02,33,91057.0528217845
2015-01-02,32,91175.0290825396
2015-01-02,33,91293.0053432947
2015-01-02,32,91410.9816040498
2015-01-02,32,91463.9160998028
2015-01-02,32,91516.8505955558
2015-01-02,32,91569.7850913088
2015-01-02,32,91622.7195870618
2015-01-02,32,91675.6540828148
2015-01-02,32,91728.5885785678
2015-01-02,34,91781.5230743207
2015-01-02,37.4,91834.4575700737
2015-01-02,38,91887.3920658267
2015-01-02,39.2,91940.3265615797
2015-01-02,40,91993.2610573327
2015-01-02,39.2,92046.1955530857
2015-01-02,40,92099.1300488387
2015-01-02,39.2,92152.0645445917
2015-01-02,41,92204.9990403446
2015-01-02,41,92154.5330985366
2015-01-02,40,92104.0671567285
2015-01-02,41,92053.6012149205
2015-01-02,40,92003.1352731124
2015-01-02,41,91952.6693313044
2015-01-03,40,91902.2033894964
2015-01-03,39.2,91851.7374476883
2015-01-03,40,91801.2715058803
2015-01-03,39.2,91750.8055640722
2015-01-03,40,91700.3396222642
2015-01-03,41,91649.8736804561
2015-01-03,40,91599.4077386481
2015-01-03,41,91548.94179684
2015-01-03,40,91498.475855032
2015-01-03,41,91448.0099132239
2015-01-03,40,91341.6138976385
2015-01-03,41,91235.2178820532
2015-01-03,40,91128.8218664678
2015-01-03,39.2,91022.4258508824
2015-01-03,39,90916.0298352971
2015-01-03,39.2,90809.6338197117
2015-01-03,39,90703.2378041263
2015-01-03,41,90596.841788541
2015-01-03,41,90490.4457729556
2015-01-03,41,90384.0497573702
2015-01-03,42,90277.6537417849
2015-01-03,42.8,90171.2577261995
2015-01-03,44,90064.8617106141
2015-01-03,42.8,89958.4656950288
2015-01-03,43,89852.0696794434
2015-01-03,42.8,89760.2164834517
2015-01-03,43,89668.3632874601
2015-01-03,42.8,89576.5100914684
2015-01-03,43,89484.6568954768
2015-01-03,42.8,89392.8036994851
2015-01-03,40,89300.9505034935
2015-01-03,41,89209.0973075018
2015-01-03,38,89117.2441115102
2015-01-03,39.2,89025.3909155185
2015-01-03,40,88933.5377195268
2015-01-03,37.4,88841.6845235352
2015-01-03,38,88749.8313275435
2015-01-03,35.6,88657.9781315519
2015-01-03,35,88566.1249355602
2015-01-03,33.8,88474.2717395686
2015-01-03,33,88467.2476802271
2015-01-03,32,88460.2236208857
2015-01-03,32,88453.1995615443
2015-01-03,32,88446.1755022028
2015-01-03,32,88439.1514428614
2015-01-03,32,88432.12738352
2015-01-03,32,88425.1033241785
2015-01-03,32,88418.0792648371
2015-01-04,32,88411.0552054956
2015-01-04,32,88404.0311461542
2015-01-04,33,88397.0070868128
2015-01-04,33.8,88389.9830274713
2015-01-04,34,88382.9589681299
2015-01-04,33.8,88375.9349087885
2015-01-04,34,88368.910849447
2015-01-04,33.8,88522.9652167949
2015-01-04,34,88677.0195841428
2015-01-04,35.6,88831.0739514907
2015-01-04,36,88985.1283188386
2015-01-04,35.6,89139.1826861865
2015-01-04,36,89293.2370535344
2015-01-04,35.6,89447.2914208823
2015-01-04,37,89601.3457882302
2015-01-04,37.4,89755.4001555781
2015-01-04,38,89909.4545229259
2015-01-04,37.4,90063.5088902738
2015-01-04,38,90217.5632576217
2015-01-04,37.4,90371.6176249696
2015-01-04,39,90525.6719923175
2015-01-04,39.2,90679.7263596654
2015-01-04,40,90929.571015289
2015-01-04,39.2,91179.4156709126
2015-01-04,39,91429.2603265362
2015-01-04,39.2,91679.1049821598
2015-01-04,40,91928.9496377834
2015-01-04,41,92178.7942934069
2015-01-04,40,92428.6389490305
2015-01-04,39.2,92678.4836046541
2015-01-04,40,92928.3282602777
2015-01-04,37.4,93178.1729159013
2015-01-04,37,93428.0175715249
2015-01-04,37.4,93677.8622271485
2015-01-04,36,93927.7068827721
2015-01-04,37.4,94177.5515383957
2015-01-04,37,94427.3961940193
2015-01-04,37.4,94613.3953148443
2015-01-04,37,94799.3944356693
2015-01-04,37.4,94985.3935564942
2015-01-04,37,95171.3926773192
2015-01-04,37.4,95357.3917981442
2015-01-04,36,95543.3909189692
2015-01-04,35.6,95729.3900397942
2015-01-04,35,95915.3891606192
2015-01-04,35.6,96101.3882814442
2015-01-04,35,96287.3874022691
2015-01-04,35.6,96473.3865230941
2015-01-05,35,96659.3856439191
2015-01-05,33.8,96845.3847647441
2015-01-05,34,97031.3838855691
2015-01-05,33.8,97217.3830063941
2015-01-05,34,97329.0483719753
2015-01-05,33.8,97440.7137375565
2015-01-05,34,97552.3791031377
2015-01-05,33.8,97664.044468719
2015-01-05,33,97775.7098343002
2015-01-05,33.8,97887.3751998814
2015-01-05,34,97999.0405654627
2015-01-05,33.8,98110.7059310439
2015-01-05,32,98222.3712966251
2015-01-05,32,98334.0366622063
2015-01-05,33,98445.7020277876
2015-01-05,33.8,98557.3673933688
2015-01-05,35,98669.03275895
2015-01-05,33.8,98780.6981245313
2015-01-05,34,98892.3634901125
2015-01-05,33.8,98955.4182685824
2015-01-05,34,99018.4730470523
2015-01-05,35.6,99081.5278255223
2015-01-05,37,99144.5826039922
2015-01-05,37.4,99207.6373824621
2015-01-05,36,99270.692160932
2015-01-05,35.6,99333.7469394019
2015-01-05,35,99396.8017178718
2015-01-05,33.8,99459.8564963418
2015-01-05,34,99522.9112748117
2015-01-05,35.6,99585.9660532816
2015-01-05,35,99649.0208317515
2015-01-05,35.6,99712.0756102214
2015-01-05,36,99775.1303886914
2015-01-05,35.6,99838.1851671613
2015-01-05,36,99819.0895701135
2015-01-05,37.4,99799.9939730658
2015-01-05,37,99780.8983760181
2015-01-05,37.4,99761.8027789704
2015-01-05,37,99742.7071819226
2015-01-05,37.4,99723.6115848749
2015-01-05,36,99704.5159878272
2015-01-05,35.6,99685.4203907794
2015-01-05,36,99666.3247937317
2015-01-05,35.6,99647.229196684
2015-01-05,35,99628.1335996362
2015-01-05,35.6,99609.0380025885
2015-01-05,36,99589.9424055408
2015-01-05,35.6,99570.8468084931
2015-01-06,35,99551.7512114453
2015-01-06,35.6,99526.8263414699
2015-01-06,35,99501.9014714945
2015-01-06,33.8,99476.9766015192
2015-01-06,34,99452.0517315438
2015-01-06,33.8,99427.1268615684
2015-01-06,33,99402.201991593
2015-01-06,32,99377.2771216176
2015-01-06,33,99352.3522516422
2015-01-06,33.8,99327.4273816668
2015-01-06,32,99302.5025116914
2015-01-06,32,99277.5776417161
2015-01-06,32,99252.6527717407
2015-01-06,32,99227.7279017653
2015-01-06,31,99202.8030317899
2015-01-06,32,99177.8781618145
2015-01-06,32,99282.5751623668
2015-01-06,33.8,99387.2721629191
2015-01-06,36,99491.9691634714
2015-01-06,37.4,99596.6661640237
2015-01-06,36,99701.3631645759
2015-01-06,35.6,99806.0601651282
2015-01-06,36,99910.7571656805
2015-01-06,37.4,100015.454166233
2015-01-06,36,100120.151166785
2015-01-06,37.4,100224.848167337
2015-01-06,36,100329.54516789
2015-01-06,35.6,100434.242168442
2015-01-06,36,100538.939168994
2015-01-06,35.6,100643.636169546
2015-01-06,34,100748.333170099
2015-01-06,32,100966.255531848
2015-01-06,32,101184.177893597
2015-01-06,30.2,101402.100255346
2015-01-06,29,101620.022617094
2015-01-06,30.2,101837.944978843
2015-01-06,28,102055.867340592
2015-01-06,28.4,102273.789702341
2015-01-06,25,102491.71206409
2015-01-06,24.8,102709.634425839
2015-01-06,27,102927.556787588
2015-01-06,26.6,103145.479149337
2015-01-06,25,103363.401511086
2015-01-06,24.8,103581.323872835
2015-01-06,24,103799.246234584
2015-01-06,23,104017.168596333
2015-01-06,23,104338.940782797
2015-01-06,23,104660.712969261
2015-01-07,24,104982.485155725
2015-01-07,23,105304.257342189
2015-01-07,23,105626.029528653
2015-01-07,23,105947.801715117
2015-01-07,23,106269.573901581
2015-01-07,23,106591.346088045
2015-01-07,23,106913.118274509
2015-01-07,23,107234.890460973
2015-01-07,22,107556.662647437
2015-01-07,24.8,107878.4348339
2015-01-07,24,108200.207020364
2015-01-07,24.8,108521.979206828
2015-01-07,24,108843.751393292
2015-01-07,24.8,109328.497367734
2015-01-07,24,109813.243342176
2015-01-07,23,110297.989316618
2015-01-07,24,110782.73529106
2015-01-07,24.8,111267.481265501
2015-01-07,24,111752.227239943
2015-01-07,24.8,112236.973214385
2015-01-07,25,112721.719188827
2015-01-07,26.6,113206.465163268
2015-01-07,26,113691.21113771
2015-01-07,26.6,114175.957112152
2015-01-07,26,114660.703086594
2015-01-07,26.6,115145.449061036
2015-01-07,26,115630.195035477
2015-01-07,26.6,116114.941009919
2015-01-07,26,116594.122902611
2015-01-07,26.6,117073.304795303
2015-01-07,26,117552.486687995
2015-01-07,24.8,118031.668580687
2015-01-07,25,118510.850473379
2015-01-07,24.8,118990.032366071
2015-01-07,24,119469.214258763
2015-01-07,23,119948.396151455
2015-01-07,23,120427.578044147
2015-01-07,23,120906.759936839
2015-01-07,24,121385.941829531
2015-01-07,23,121865.123722223
2015-01-07,24,122344.305614915
2015-01-07,23,122823.487507607
2015-01-07,23,123302.669400299
2015-01-07,23,123561.351412383
2015-01-07,22,123820.033424467
2015-01-07,23,124078.715436551
2015-01-07,22,124337.397448635
2015-01-07,23,124596.07946072
2015-01-08,22,124854.761472804
2015-01-08,23,125113.443484888
2015-01-08,22,125372.125496972
2015-01-08,23,125630.807509056
2015-01-08,23,125889.489521141
2015-01-08,23,126148.171533225
2015-01-08,22,126406.853545309
2015-01-08,23,126665.535557393
2015-01-08,23,126924.217569477
2015-01-08,23,127182.899581561
2015-01-08,23,127320.679035279
2015-01-08,23,127458.458488997
2015-01-08,23,127596.237942715
2015-01-08,23,127734.017396433
2015-01-08,23,127871.796850151
2015-01-08,23,128009.576303869
2015-01-08,24,128147.355757586
2015-01-08,23,128285.135211304
2015-01-08,24,128422.914665022
2015-01-08,24.8,128560.69411874
2015-01-08,25,128698.473572458
2015-01-08,24.8,128836.253026176
2015-01-08,25,128974.032479894
2015-01-08,24.8,129111.811933611
2015-01-08,26,129249.591387329
2015-01-08,24.8,129363.962407377
2015-01-08,26,129478.333427425
2015-01-08,26.6,129592.704447473
2015-01-08,26,129707.07546752
2015-01-08,26.6,129821.446487568
2015-01-08,26,129935.817507616
2015-01-08,26.6,130050.188527664
2015-01-08,27,130164.559547711
2015-01-08,26.6,130278.930567759
2015-01-08,27,130393.301587807
2015-01-08,26.6,130507.672607855
2015-01-08,27,130622.043627902
2015-01-08,26.6,130736.41464795
2015-01-08,27,130850.785667998
2015-01-08,26.6,130965.156688046
2015-01-08,28,130944.29605181
2015-01-08,28.4,130923.435415574
2015-01-08,27,130902.574779338
2015-01-08,26.6,130881.714143102
2015-01-08,27,130860.853506867
2015-01-08,26.6,130839.992870631
2015-01-08,27,130819.132234395
2015-01-08,26.6,130798.271598159
2015-01-09,28,130777.410961923
2015-01-09,28.4,130756.550325687
2015-01-09,28,130735.689689451
2015-01-09,28.4,130714.829053216
2015-01-09,28,130693.96841698
2015-01-09,28.4,130673.107780744
2015-01-09,28,130652.247144508
2015-01-09,41,130391.631468951
2015-01-09,44,130131.015793394
2015-01-09,44.6,129870.400117837
2015-01-09,43,129609.784442281
2015-01-09,42.8,129349.168766724
2015-01-09,42,129088.553091167
2015-01-09,41,128827.93741561
2015-01-09,38,128567.321740053
2015-01-09,37.4,128306.706064496
2015-01-09,37,128046.090388939
2015-01-09,39.2,127785.474713383
2015-01-09,41,127524.859037826
2015-01-09,46.4,127264.243362269
2015-01-09,47,127003.627686712
2015-01-09,46.4,126743.012011155
2015-01-09,44,126385.443276138
2015-01-09,42.8,126027.874541121
2015-01-09,42,125670.305806104
2015-01-09,41,125312.737071087
2015-01-09,40,124955.16833607
2015-01-09,41,124597.599601054
2015-01-09,40,124240.030866037
2015-01-09,39.2,123882.46213102
2015-01-09,40,123524.893396003
2015-01-09,42.8,123167.324660986
2015-01-09,51,122809.755925969
2015-01-09,51.8,122452.187190952
2015-01-09,51,122094.618455935
2015-01-09,50,121737.049720918
2015-01-09,50,121379.480985901
2015-01-09,50,121057.071790122
2015-01-09,49,120734.662594344
2015-01-09,50,120412.253398565
2015-01-09,49,120089.844202786
2015-01-09,50,119767.435007008
2015-01-09,49,119445.025811229
2015-01-09,50,119122.616615451
2015-01-09,50,118800.207419672
2015-01-09,50,118477.798223893
2015-01-09,50,118155.389028115
2015-01-09,50,117832.979832336
2015-01-10,48,117510.570636557
2015-01-10,48.2,117188.161440779
2015-01-10,46,116865.752245
2015-01-10,46.4,116543.343049221
2015-01-10,46,116209.377786996
2015-01-10,46.4,115875.412524771
2015-01-10,44,115541.447262546
2015-01-10,42.8,115207.48200032
2015-01-10,43,114873.516738095
2015-01-10,42.8,114539.55147587
2015-01-10,43,114205.586213645
2015-01-10,42.8,113871.62095142
2015-01-10,44,113537.655689195
2015-01-10,42.8,113203.690426969
2015-01-10,43,112869.725164744
2015-01-10,44.6,112535.759902519
2015-01-10,51,112201.794640294
2015-01-10,53.6,111867.829378069
2015-01-10,53,111533.864115843
2015-01-10,53.6,111208.889509424
2015-01-10,57,110883.914903005
2015-01-10,59,110558.940296585
2015-01-10,60,110233.965690166
2015-01-10,62.6,109908.991083747
2015-01-10,62,109584.016477327
2015-01-10,62.6,109259.041870908
2015-01-10,62,108934.067264488
2015-01-10,62.6,108609.092658069
2015-01-10,61,108284.11805165
2015-01-10,60.8,107959.14344523
2015-01-10,60,107634.168838811
2015-01-10,59,107309.194232392
2015-01-10,59,106984.219625972
2015-01-10,59,106659.245019553
2015-01-10,60,106454.009734639
2015-01-10,59,106248.774449726
2015-01-10,59,106043.539164813
2015-01-10,59,105838.303879899
2015-01-10,59,105633.068594986
2015-01-10,59,105427.833310072
2015-01-10,60,105222.598025159
2015-01-10,60.8,105017.362740246
2015-01-10,61,104812.127455332
2015-01-10,60.8,104606.892170419
2015-01-10,59,104401.656885505
2015-01-10,60.8,104196.421600592
2015-01-10,60,103991.186315679
2015-01-10,60.8,103785.951030765
2015-01-11,59,103580.715745852
2015-01-11,48.2,103586.840451626
2015-01-11,46,103592.965157401
2015-01-11,46.4,103599.089863175
2015-01-11,47,103605.21456895
2015-01-11,46.4,103611.339274724
2015-01-11,46,103617.463980498
2015-01-11,46.4,103623.588686273
2015-01-11,46,103629.713392047
2015-01-11,44.6,103635.838097822
2015-01-11,45,103641.962803596
2015-01-11,44.6,103648.087509371
2015-01-11,46,103654.212215145
2015-01-11,44.6,103660.33692092
2015-01-11,43,103666.461626694
2015-01-11,42.8,103672.586332468
2015-01-11,45,103924.342689972
2015-01-11,44.6,104176.099047475
2015-01-11,43,104427.855404979
2015-01-11,44.6,104679.611762482
2015-01-11,44,104931.368119986
2015-01-11,42.8,105183.124477489
2015-01-11,44,105434.880834992
2015-01-11,44.6,105686.637192496
2015-01-11,44,105938.393549999
2015-01-11,42.8,106190.149907503
2015-01-11,42,106441.906265006
2015-01-11,42.8,106693.66262251
2015-01-11,42,106945.418980013
2015-01-11,42.8,107197.175337516
2015-01-11,42,107448.93169502
2015-01-11,41,107805.023888635
2015-01-11,41,108161.116082249
2015-01-11,41,108517.208275864
2015-01-11,41,108873.300469478
2015-01-11,41,109229.392663093
2015-01-11,41,109585.484856708
2015-01-11,41,109941.577050322
2015-01-11,40,110297.669243937
2015-01-11,39.2,110653.761437551
2015-01-11,40,111009.853631166
2015-01-11,39.2,111365.945824781
2015-01-11,40,111722.038018395
2015-01-11,39.2,112078.13021201
2015-01-11,38,112434.222405625
2015-01-11,39.2,112790.314599239
2015-01-11,40,113172.714264826
2015-01-11,39.2,113555.113930412
2015-01-12,39,113937.513595999
2015-01-12,39.2,114319.913261585
2015-01-12,39,114702.312927172
2015-01-12,39.2,115084.712592758
2015-01-12,39,115467.112258345
2015-01-12,39.2,115849.511923931
2015-01-12,39,116231.911589517
2015-01-12,39.2,116614.311255104
2015-01-12,39,116996.71092069
2015-01-12,41,117379.110586277
2015-01-12,41,117761.510251863
2015-01-12,41,118143.90991745
2015-01-12,41,118526.309583036
2015-01-12,41,119008.609061885
2015-01-12,40,119490.908540733
2015-01-12,41,119973.208019581
2015-01-12,43,120455.50749843
2015-01-12,44.6,120937.806977278
2015-01-12,45,121420.106456126
2015-01-12,44.6,121902.405934975
2015-01-12,44,122384.705413823
2015-01-12,44.6,122867.004892671
2015-01-12,46,123349.30437152
2015-01-12,46.4,123831.603850368
2015-01-12,45,124313.903329216
2015-01-12,44.6,124796.202808065
2015-01-12,44,125278.502286913
2015-01-12,44.6,125760.801765761
2015-01-12,45,126191.863998764
2015-01-12,46.4,126622.926231767
2015-01-12,46,127053.98846477
2015-01-12,44.6,127485.050697773
2015-01-12,46,127916.112930776
2015-01-12,46.4,128347.175163779
2015-01-12,47,128778.237396782
2015-01-12,44.6,129209.299629785
2015-01-12,45,129640.361862788
2015-01-12,44.6,130071.42409579
2015-01-12,44,130502.486328793
2015-01-12,42.8,130933.548561796
2015-01-12,40,131364.610794799
2015-01-12,39.2,131795.673027802
2015-01-12,37,132226.735260805
2015-01-12,37.4,132438.548324095
2015-01-12,35,132650.361387385
2015-01-12,33.8,132862.174450675
2015-01-12,33,133073.987513965
2015-01-12,32,133285.800577255
2015-01-13,31,133497.613640545
2015-01-13,30.2,133709.426703835
2015-01-13,31,133921.239767125
2015-01-13,33.8,134133.052830415
2015-01-13,32,134344.865893705
2015-01-13,30.2,134556.678956995
2015-01-13,29,134768.492020285
