datetime,time,load,load_h1,day,holiday,season,sun,temperature,pressure,wind,humidity,rainfall
2014-07-08 17:00:00,1020,149315.44131,150624.36254,2,0,2,600,260,9885,50,59,0
2014-07-08 17:15:00,1035,148517.01177,149315.44131,2,0,2,600,260,9885,50,59,0
2014-07-08 17:30:00,1050,146845.61489,148517.01177,2,0,2,600,260,9885,50,59,0
2014-07-08 17:45:00,1065,145019.02001,146845.61489,2,0,2,600,260,9885,50,59,0
2014-07-08 18:00:00,1080,142383.3545,145019.02001,2,0,2,502,260,9884,56,59,0
2014-07-08 18:15:00,1095,141016.66672,142383.3545,2,0,2,502,260,9884,56,59,0
2014-07-08 18:30:00,1110,140833.36492,141016.66672,2,0,2,502,260,9884,56,59,0
2014-07-08 18:45:00,1125,140791.09107,140833.36492,2,0,2,502,260,9884,56,59,0
2014-07-08 19:00:00,1140,136961.60624,140791.09107,2,0,2,35,210,9887,45,79,11
2014-07-08 19:15:00,1155,134868.93243,136961.60624,2,0,2,35,210,9887,45,79,11
2014-07-08 19:30:00,1170,133999.38952,134868.93243,2,0,2,35,210,9887,45,79,11
2014-07-08 19:45:00,1185,133624.56439,133999.38952,2,0,2,35,210,9887,45,79,11
2014-07-08 20:00:00,1200,130156.78284,133624.56439,2,0,2,0,202,9889,24,86,21
2014-07-08 20:15:00,1215,128874.14224,130156.78284,2,0,2,0,202,9889,24,86,21
2014-07-08 20:30:00,1230,127769.77481,128874.14224,2,0,2,0,202,9889,24,86,21
2014-07-08 20:45:00,1245,127593.45492,127769.77481,2,0,2,0,202,9889,24,86,21
2014-07-08 21:00:00,1260,124549.6294,127593.45492,2,0,2,0,190,9892,37,89,6
2014-07-08 21:15:00,1275,123256.30175,124549.6294,2,0,2,0,190,9892,37,89,6
2014-07-08 21:30:00,1290,121455.53222,123256.30175,2,0,2,0,190,9892,37,89,6
2014-07-08 21:45:00,1305,118485.5598,121455.53222,2,0,2,0,190,9892,37,89,6
2014-07-08 22:00:00,1320,115324.34639,118485.5598,2,0,2,0,165,9901,69,84,49
2014-07-08 22:15:00,1335,114748.32405,115324.34639,2,0,2,0,165,9901,69,84,49
2014-07-08 22:30:00,1350,112877.48011,114748.32405,2,0,2,0,165,9901,69,84,49
2014-07-08 22:45:00,1365,111949.75224,112877.48011,2,0,2,0,165,9901,69,84,49
2014-07-08 23:00:00,1380,110244.98944,111949.75224,2,0,2,0,160,9902,59,85,5
2014-07-08 23:15:00,1395,108426.68273,110244.98944,2,0,2,0,160,9902,59,85,5
2014-07-08 23:30:00,1410,106504.58771,108426.68273,2,0,2,0,160,9902,59,85,5
2014-07-08 23:45:00,1425,105195.26852,106504.58771,2,0,2,0,160,9902,59,85,5
2014-07-09 00:00:00,0,103896.19699,105195.26852,3,0,2,0,160,9899,53,82,0
2014-07-09 00:15:00,15,102487.56797,103896.19699,3,0,2,0,160,9899,53,82,0
2014-07-09 00:30:00,30,101478.20674,102487.56797,3,0,2,0,160,9899,53,82,0
2014-07-09 00:45:00,45,101376.5391,101478.20674,3,0,2,0,160,9899,53,82,0
2014-07-09 01:00:00,60,101668.00325,101376.5391,3,0,2,0,161,9896,59,78,0
2014-07-09 01:15:00,75,101438.24882,101668.00325,3,0,2,0,161,9896,59,78,0
2014-07-09 01:30:00,90,101077.60089,101438.24882,3,0,2,0,161,9896,59,78,0
2014-07-09 01:45:00,105,100659.26995,101077.60089,3,0,2,0,161,9896,59,78,0
2014-07-09 02:00:00,120,99772.280607,100659.26995,3,0,2,0,163,9899,63,77,0
2014-07-09 02:15:00,135,99912.924964,99772.280607,3,0,2,0,163,9899,63,77,0
2014-07-09 02:30:00,150,100173.22611,99912.924964,3,0,2,0,163,9899,63,77,0
2014-07-09 02:45:00,165,99400.973964,100173.22611,3,0,2,0,163,9899,63,77,0
2014-07-09 03:00:00,180,99916.134484,99400.973964,3,0,2,0,158,9896,55,77,0
2014-07-09 03:15:00,195,100030.55718,99916.134484,3,0,2,0,158,9896,55,77,0
2014-07-09 03:30:00,210,99469.748263,100030.55718,3,0,2,0,158,9896,55,77,0
2014-07-09 03:45:00,225,99281.661423,99469.748263,3,0,2,0,158,9896,55,77,0
2014-07-09 04:00:00,240,101363.0095,99281.661423,3,0,2,140,159,9897,56,75,0
2014-07-09 04:15:00,255,102404.28968,101363.0095,3,0,2,140,159,9897,56,75,0
2014-07-09 04:30:00,270,103770.51773,102404.28968,3,0,2,140,159,9897,56,75,0
2014-07-09 04:45:00,285,105495.16717,103770.51773,3,0,2,140,159,9897,56,75,0
2014-07-09 05:00:00,300,107397.59561,105495.16717,3,0,2,557,167,9897,57,71,0
2014-07-09 05:15:00,315,107726.32199,107397.59561,3,0,2,557,167,9897,57,71,0
2014-07-09 05:30:00,330,109400.29817,107726.32199,3,0,2,557,167,9897,57,71,0
2014-07-09 05:45:00,345,111076.97354,109400.29817,3,0,2,557,167,9897,57,71,0
2014-07-09 06:00:00,360,118305.72122,111076.97354,3,0,2,510,170,9900,54,69,0
2014-07-09 06:15:00,375,123321.35705,118305.72122,3,0,2,510,170,9900,54,69,0
2014-07-09 06:30:00,390,125161.88583,123321.35705,3,0,2,510,170,9900,54,69,0
2014-07-09 06:45:00,405,128517.45057,125161.88583,3,0,2,510,170,9900,54,69,0
2014-07-09 07:00:00,420,132236.00111,128517.45057,3,0,2,87,172,9905,53,69,0
2014-07-09 07:15:00,435,135481.65991,132236.00111,3,0,2,87,172,9905,53,69,0
2014-07-09 07:30:00,450,138252.73947,135481.65991,3,0,2,87,172,9905,53,69,0
2014-07-09 07:45:00,465,140370.62644,138252.73947,3,0,2,87,172,9905,53,69,0
2014-07-09 08:00:00,480,143758.90403,140370.62644,3,0,2,217,176,9904,52,68,0
2014-07-09 08:15:00,495,146481.35036,143758.90403,3,0,2,217,176,9904,52,68,0
2014-07-09 08:30:00,510,145696.85933,146481.35036,3,0,2,217,176,9904,52,68,0
2014-07-09 08:45:00,525,147466.86595,145696.85933,3,0,2,217,176,9904,52,68,0
2014-07-09 09:00:00,540,150082.33526,147466.86595,3,0,2,363,187,9905,64,64,0
2014-07-09 09:15:00,555,150478.43473,150082.33526,3,0,2,363,187,9905,64,64,0
2014-07-09 09:30:00,570,152130.70805,150478.43473,3,0,2,363,187,9905,64,64,0
2014-07-09 09:45:00,585,152272.22789,152130.70805,3,0,2,363,187,9905,64,64,0
2014-07-09 10:00:00,600,152862.25503,152272.22789,3,0,2,0,184,9908,50,65,0
2014-07-09 10:15:00,615,152972.53906,152862.25503,3,0,2,0,184,9908,50,65,0
2014-07-09 10:30:00,630,152842.76466,152972.53906,3,0,2,0,184,9908,50,65,0
2014-07-09 10:45:00,645,151906.90025,152842.76466,3,0,2,0,184,9908,50,65,0
2014-07-09 11:00:00,660,151270.17929,151906.90025,3,0,2,0,185,9909,55,63,0
2014-07-09 11:15:00,675,151226.52341,151270.17929,3,0,2,0,185,9909,55,63,0
2014-07-09 11:30:00,690,151826.83514,151226.52341,3,0,2,0,185,9909,55,63,0
2014-07-09 11:45:00,705,151986.5194,151826.83514,3,0,2,0,185,9909,55,63,0
2014-07-09 12:00:00,720,153053.43951,151986.5194,3,0,2,0,187,9908,53,63,0
2014-07-09 12:15:00,735,153535.96866,153053.43951,3,0,2,0,187,9908,53,63,0
2014-07-09 12:30:00,750,153038.82294,153535.96866,3,0,2,0,187,9908,53,63,0
2014-07-09 12:45:00,765,153647.84685,153038.82294,3,0,2,0,187,9908,53,63,0
2014-07-09 13:00:00,780,153248.44013,153647.84685,3,0,2,337,199,9904,47,58,0
2014-07-09 13:15:00,795,153558.12669,153248.44013,3,0,2,337,199,9904,47,58,0
2014-07-09 13:30:00,810,152264.0679,153558.12669,3,0,2,337,199,9904,47,58,0
2014-07-09 13:45:00,825,149617.06591,152264.0679,3,0,2,337,199,9904,47,58,0
2014-07-09 14:00:00,840,148961.66173,149617.06591,3,0,2,495,214,9901,60,50,0
2014-07-09 14:15:00,855,149470.93708,148961.66173,3,0,2,495,214,9901,60,50,0
2014-07-09 14:30:00,870,148267.92047,149470.93708,3,0,2,495,214,9901,60,50,0
2014-07-09 14:45:00,885,147828.25967,148267.92047,3,0,2,495,214,9901,60,50,0
2014-07-09 15:00:00,900,147979.27274,147828.25967,3,0,2,257,214,9903,61,49,0
2014-07-09 15:15:00,915,147817.29063,147979.27274,3,0,2,257,214,9903,61,49,0
2014-07-09 15:30:00,930,146328.07355,147817.29063,3,0,2,257,214,9903,61,49,0
2014-07-09 15:45:00,945,145182.80181,146328.07355,3,0,2,257,214,9903,61,49,0
2014-07-09 16:00:00,960,142854.91858,145182.80181,3,0,2,352,215,9904,66,48,0
2014-07-09 16:15:00,975,141351.50778,142854.91858,3,0,2,352,215,9904,66,48,0
2014-07-09 16:30:00,990,140093.01617,141351.50778,3,0,2,352,215,9904,66,48,0
2014-07-09 16:45:00,1005,138204.62852,140093.01617,3,0,2,352,215,9904,66,48,0
2014-07-09 17:00:00,1020,137426.17154,138204.62852,3,0,2,445,210,9907,80,46,0
2014-07-09 17:15:00,1035,136960.70447,137426.17154,3,0,2,445,210,9907,80,46,0
2014-07-09 17:30:00,1050,135436.23303,136960.70447,3,0,2,445,210,9907,80,46,0
2014-07-09 17:45:00,1065,132800.48803,135436.23303,3,0,2,445,210,9907,80,46,0
2014-07-09 18:00:00,1080,131530.10292,132800.48803,3,0,2,30,198,9911,75,49,0
2014-07-09 18:15:00,1095,130031.0696,131530.10292,3,0,2,30,198,9911,75,49,0
2014-07-09 18:30:00,1110,129517.66568,130031.0696,3,0,2,30,198,9911,75,49,0
2014-07-09 18:45:00,1125,129873.78989,129517.66568,3,0,2,30,198,9911,75,49,0
2014-07-09 19:00:00,1140,126649.17281,129873.78989,3,0,2,0,189,9916,71,51,0
2014-07-09 19:15:00,1155,125449.19751,126649.17281,3,0,2,0,189,9916,71,51,0
2014-07-09 19:30:00,1170,123540.97745,125449.19751,3,0,2,0,189,9916,71,51,0
2014-07-09 19:45:00,1185,121456.16559,123540.97745,3,0,2,0,189,9916,71,51,0
2014-07-09 20:00:00,1200,121601.66588,121456.16559,3,0,2,0,181,9921,58,55,0
2014-07-09 20:15:00,1215,120679.16861,121601.66588,3,0,2,0,181,9921,58,55,0
2014-07-09 20:30:00,1230,120307.25279,120679.16861,3,0,2,0,181,9921,58,55,0
2014-07-09 20:45:00,1245,120292.40034,120307.25279,3,0,2,0,181,9921,58,55,0
2014-07-09 21:00:00,1260,118022.26368,120292.40034,3,0,2,0,169,9922,0,57,0
2014-07-09 21:15:00,1275,116092.75623,118022.26368,3,0,2,0,169,9922,0,57,0
2014-07-09 21:30:00,1290,114605.37958,116092.75623,3,0,2,0,169,9922,0,57,0
2014-07-09 21:45:00,1305,111163.87896,114605.37958,3,0,2,0,169,9922,0,57,0
2014-07-09 22:00:00,1320,108746.94138,111163.87896,3,0,2,0,158,9924,0,60,0
2014-07-09 22:15:00,1335,108352.65755,108746.94138,3,0,2,0,158,9924,0,60,0
2014-07-09 22:30:00,1350,108638.21812,108352.65755,3,0,2,0,158,9924,0,60,0
2014-07-09 22:45:00,1365,108327.31968,108638.21812,3,0,2,0,158,9924,0,60,0
2014-07-09 23:00:00,1380,106845.12276,108327.31968,3,0,2,0,153,9924,0,64,0
2014-07-09 23:15:00,1395,105342.73258,106845.12276,3,0,2,0,153,9924,0,64,0
2014-07-09 23:30:00,1410,104102.01362,105342.73258,3,0,2,0,153,9924,0,64,0
2014-07-09 23:45:00,1425,102924.58353,104102.01362,3,0,2,0,153,9924,0,64,0
2014-07-10 00:00:00,0,101264.8873,102924.58353,4,0,2,0,148,9923,0,67,0
2014-07-10 00:15:00,15,100357.14883,101264.8873,4,0,2,0,148,9923,0,67,0
2014-07-10 00:30:00,30,99834.040778,100357.14883,4,0,2,0,148,9923,0,67,0
2014-07-10 00:45:00,45,99483.082381,99834.040778,4,0,2,0,148,9923,0,67,0
2014-07-10 01:00:00,60,99415.624226,99483.082381,4,0,2,0,144,9924,0,69,0
2014-07-10 01:15:00,75,99363.28962,99415.624226,4,0,2,0,144,9924,0,69,0
2014-07-10 01:30:00,90,99604.519966,99363.28962,4,0,2,0,144,9924,0,69,0
2014-07-10 01:45:00,105,98999.01678,99604.519966,4,0,2,0,144,9924,0,69,0
2014-07-10 02:00:00,120,98312.524808,98999.01678,4,0,2,0,139,9923,0,71,0
2014-07-10 02:15:00,135,97584.721672,98312.524808,4,0,2,0,139,9923,0,71,0
2014-07-10 02:30:00,150,98044.047858,97584.721672,4,0,2,0,139,9923,0,71,0
2014-07-10 02:45:00,165,98268.958165,98044.047858,4,0,2,0,139,9923,0,71,0
2014-07-10 03:00:00,180,97883.672829,98268.958165,4,0,2,0,138,9921,0,72,0
2014-07-10 03:15:00,195,97693.842209,97883.672829,4,0,2,0,138,9921,0,72,0
2014-07-10 03:30:00,210,95162.209505,97693.842209,4,0,2,0,138,9921,0,72,0
2014-07-10 03:45:00,225,96746.011281,95162.209505,4,0,2,0,138,9921,0,72,0
2014-07-10 04:00:00,240,99699.555107,96746.011281,4,0,2,133,142,9922,0,71,0
2014-07-10 04:15:00,255,100301.61659,99699.555107,4,0,2,133,142,9922,0,71,0
2014-07-10 04:30:00,270,101738.0634,100301.61659,4,0,2,133,142,9922,0,71,0
2014-07-10 04:45:00,285,102052.02022,101738.0634,4,0,2,133,142,9922,0,71,0
2014-07-10 05:00:00,300,103895.27117,102052.02022,4,0,2,600,152,9925,0,67,0
2014-07-10 05:15:00,315,104799.55193,103895.27117,4,0,2,600,152,9925,0,67,0
2014-07-10 05:30:00,330,106876.27227,104799.55193,4,0,2,600,152,9925,0,67,0
2014-07-10 05:45:00,345,108024.51511,106876.27227,4,0,2,600,152,9925,0,67,0
2014-07-10 06:00:00,360,114389.54355,108024.51511,4,0,2,600,165,9923,0,61,0
2014-07-10 06:15:00,375,119454.15572,114389.54355,4,0,2,600,165,9923,0,61,0
2014-07-10 06:30:00,390,122452.24988,119454.15572,4,0,2,600,165,9923,0,61,0
2014-07-10 06:45:00,405,124748.14064,122452.24988,4,0,2,600,165,9923,0,61,0
2014-07-10 07:00:00,420,128975.51482,124748.14064,4,0,2,580,173,9927,0,58,0
2014-07-10 07:15:00,435,132473.47535,128975.51482,4,0,2,580,173,9927,0,58,0
2014-07-10 07:30:00,450,135532.01731,132473.47535,4,0,2,580,173,9927,0,58,0
2014-07-10 07:45:00,465,136975.79464,135532.01731,4,0,2,580,173,9927,0,58,0
2014-07-10 08:00:00,480,138907.55577,136975.79464,4,0,2,287,177,9925,0,56,0
2014-07-10 08:15:00,495,142477.71307,138907.55577,4,0,2,287,177,9925,0,56,0
2014-07-10 08:30:00,510,143771.23812,142477.71307,4,0,2,287,177,9925,0,56,0
2014-07-10 08:45:00,525,145189.17786,143771.23812,4,0,2,287,177,9925,0,56,0
2014-07-10 09:00:00,540,147724.068,145189.17786,4,0,2,533,188,9924,0,51,0
2014-07-10 09:15:00,555,149229.30281,147724.068,4,0,2,533,188,9924,0,51,0
2014-07-10 09:30:00,570,149887.46,149229.30281,4,0,2,533,188,9924,0,51,0
2014-07-10 09:45:00,585,150354.80876,149887.46,4,0,2,533,188,9924,0,51,0
2014-07-10 10:00:00,600,149280.22687,150354.80876,4,0,2,600,198,9926,0,48,0
2014-07-10 10:15:00,615,150359.58275,149280.22687,4,0,2,600,198,9926,0,48,0
2014-07-10 10:30:00,630,149971.62083,150359.58275,4,0,2,600,198,9926,0,48,0
2014-07-10 10:45:00,645,149754.35922,149971.62083,4,0,2,600,198,9926,0,48,0
2014-07-10 11:00:00,660,149878.78906,149754.35922,4,0,2,600,204,9927,0,46,0
2014-07-10 11:15:00,675,150008.91618,149878.78906,4,0,2,600,204,9927,0,46,0
2014-07-10 11:30:00,690,151360.04237,150008.91618,4,0,2,600,204,9927,0,46,0
2014-07-10 11:45:00,705,153022.73893,151360.04237,4,0,2,600,204,9927,0,46,0
2014-07-10 12:00:00,720,153141.63292,153022.73893,4,0,2,318,205,9924,0,45,0
2014-07-10 12:15:00,735,153881.99142,153141.63292,4,0,2,318,205,9924,0,45,0
2014-07-10 12:30:00,750,153182.80703,153881.99142,4,0,2,318,205,9924,0,45,0
2014-07-10 12:45:00,765,152682.69946,153182.80703,4,0,2,318,205,9924,0,45,0
2014-07-10 13:00:00,780,153298.91564,152682.69946,4,0,2,115,203,9922,0,48,0
2014-07-10 13:15:00,795,152043.43538,153298.91564,4,0,2,115,203,9922,0,48,0
2014-07-10 13:30:00,810,151451.11525,152043.43538,4,0,2,115,203,9922,0,48,0
2014-07-10 13:45:00,825,148739.051,151451.11525,4,0,2,115,203,9922,0,48,0
2014-07-10 14:00:00,840,147841.28439,148739.051,4,0,2,578,208,9918,0,46,0
2014-07-10 14:15:00,855,148487.65035,147841.28439,4,0,2,578,208,9918,0,46,0
2014-07-10 14:30:00,870,148186.87149,148487.65035,4,0,2,578,208,9918,0,46,0
2014-07-10 14:45:00,885,148111.43033,148186.87149,4,0,2,578,208,9918,0,46,0
2014-07-10 15:00:00,900,147283.60434,148111.43033,4,0,2,385,210,9917,0,46,0
2014-07-10 15:15:00,915,146437.84424,147283.60434,4,0,2,385,210,9917,0,46,0
2014-07-10 15:30:00,930,145544.32067,146437.84424,4,0,2,385,210,9917,0,46,0
2014-07-10 15:45:00,945,145492.24644,145544.32067,4,0,2,385,210,9917,0,46,0
2014-07-10 16:00:00,960,142184.63711,145492.24644,4,0,2,163,207,9913,0,47,0
2014-07-10 16:15:00,975,140343.21523,142184.63711,4,0,2,163,207,9913,0,47,0
2014-07-10 16:30:00,990,137563.57664,140343.21523,4,0,2,163,207,9913,0,47,0
2014-07-10 16:45:00,1005,136918.46809,137563.57664,4,0,2,163,207,9913,0,47,0
2014-07-10 17:00:00,1020,135626.14363,136918.46809,4,0,2,0,203,9915,0,49,0
2014-07-10 17:15:00,1035,134994.51782,135626.14363,4,0,2,0,203,9915,0,49,0
2014-07-10 17:30:00,1050,134451.76634,134994.51782,4,0,2,0,203,9915,0,49,0
2014-07-10 17:45:00,1065,133460.05237,134451.76634,4,0,2,0,203,9915,0,49,0
2014-07-10 18:00:00,1080,131491.78687,133460.05237,4,0,2,0,200,9918,0,50,0
2014-07-10 18:15:00,1095,130215.2078,131491.78687,4,0,2,0,200,9918,0,50,0
2014-07-10 18:30:00,1110,129221.45847,130215.2078,4,0,2,0,200,9918,0,50,0
2014-07-10 18:45:00,1125,128834.27092,129221.45847,4,0,2,0,200,9918,0,50,0
2014-07-10 19:00:00,1140,127101.96064,128834.27092,4,0,2,0,195,9918,0,53,0
2014-07-10 19:15:00,1155,124851.04799,127101.96064,4,0,2,0,195,9918,0,53,0
2014-07-10 19:30:00,1170,123757.03895,124851.04799,4,0,2,0,195,9918,0,53,0
2014-07-10 19:45:00,1185,122633.43631,123757.03895,4,0,2,0,195,9918,0,53,0
2014-07-10 20:00:00,1200,121158.39111,122633.43631,4,0,2,0,190,9922,0,55,0
2014-07-10 20:15:00,1215,121018.13831,121158.39111,4,0,2,0,190,9922,0,55,0
2014-07-10 20:30:00,1230,120900.43573,121018.13831,4,0,2,0,190,9922,0,55,0
2014-07-10 20:45:00,1245,120967.85761,120900.43573,4,0,2,0,190,9922,0,55,0
2014-07-10 21:00:00,1260,118340.80581,120967.85761,4,0,2,0,186,9919,0,57,0
2014-07-10 21:15:00,1275,116389.63641,118340.80581,4,0,2,0,186,9919,0,57,0
2014-07-10 21:30:00,1290,114185.96935,116389.63641,4,0,2,0,186,9919,0,57,0
2014-07-10 21:45:00,1305,111826.07776,114185.96935,4,0,2,0,186,9919,0,57,0
2014-07-10 22:00:00,1320,110803.56019,111826.07776,4,0,2,0,178,9917,0,61,0
2014-07-10 22:15:00,1335,109896.21577,110803.56019,4,0,2,0,178,9917,0,61,0
2014-07-10 22:30:00,1350,108661.97081,109896.21577,4,0,2,0,178,9917,0,61,0
2014-07-10 22:45:00,1365,108140.17947,108661.97081,4,0,2,0,178,9917,0,61,0
2014-07-10 23:00:00,1380,107443.34137,108140.17947,4,0,2,0,176,9913,0,63,0
2014-07-10 23:15:00,1395,106213.18846,107443.34137,4,0,2,0,176,9913,0,63,0
2014-07-10 23:30:00,1410,104505.55783,106213.18846,4,0,2,0,176,9913,0,63,0
2014-07-10 23:45:00,1425,103827.87247,104505.55783,4,0,2,0,176,9913,0,63,0
2014-07-11 00:00:00,0,99963.028813,103827.87247,5,0,2,0,172,9909,0,66,0
2014-07-11 00:15:00,15,98350.605299,99963.028813,5,0,2,0,172,9909,0,66,0
2014-07-11 00:30:00,30,96744.686113,98350.605299,5,0,2,0,172,9909,0,66,0
2014-07-11 00:45:00,45,97009.816571,96744.686113,5,0,2,0,172,9909,0,66,0
2014-07-11 01:00:00,60,97406.245313,97009.816571,5,0,2,0,167,9906,0,68,0
2014-07-11 01:15:00,75,96582.56812,97406.245313,5,0,2,0,167,9906,0,68,0
2014-07-11 01:30:00,90,96627.961556,96582.56812,5,0,2,0,167,9906,0,68,0
2014-07-11 01:45:00,105,96452.690691,96627.961556,5,0,2,0,167,9906,0,68,0
2014-07-11 02:00:00,120,96308.01317,96452.690691,5,0,2,0,164,9902,0,70,0
2014-07-11 02:15:00,135,95848.378901,96308.01317,5,0,2,0,164,9902,0,70,0
2014-07-11 02:30:00,150,96015.814311,95848.378901,5,0,2,0,164,9902,0,70,0
2014-07-11 02:45:00,165,96299.100858,96015.814311,5,0,2,0,164,9902,0,70,0
2014-07-11 03:00:00,180,96269.955834,96299.100858,5,0,2,0,161,9901,0,73,0
2014-07-11 03:15:00,195,95424.681673,96269.955834,5,0,2,0,161,9901,0,73,0
2014-07-11 03:30:00,210,95622.546295,95424.681673,5,0,2,0,161,9901,0,73,0
2014-07-11 03:45:00,225,95537.978247,95622.546295,5,0,2,0,161,9901,0,73,0
2014-07-11 04:00:00,240,98198.340008,95537.978247,5,0,2,0,157,9902,0,80,0
2014-07-11 04:15:00,255,99904.390909,98198.340008,5,0,2,0,157,9902,0,80,0
2014-07-11 04:30:00,270,101117.46036,99904.390909,5,0,2,0,157,9902,0,80,0
2014-07-11 04:45:00,285,101791.56771,101117.46036,5,0,2,0,157,9902,0,80,0
2014-07-11 05:00:00,300,103229.38947,101791.56771,5,0,2,0,156,9902,0,83,0
2014-07-11 05:15:00,315,104066.52861,103229.38947,5,0,2,0,156,9902,0,83,0
2014-07-11 05:30:00,330,105660.00659,104066.52861,5,0,2,0,156,9902,0,83,0
2014-07-11 05:45:00,345,106967.53672,105660.00659,5,0,2,0,156,9902,0,83,0
2014-07-11 06:00:00,360,113526.23427,106967.53672,5,0,2,12,159,9902,0,81,0
2014-07-11 06:15:00,375,119021.74952,113526.23427,5,0,2,12,159,9902,0,81,0
2014-07-11 06:30:00,390,121608.30887,119021.74952,5,0,2,12,159,9902,0,81,0
2014-07-11 06:45:00,405,123898.46488,121608.30887,5,0,2,12,159,9902,0,81,0
2014-07-11 07:00:00,420,129057.6479,123898.46488,5,0,2,0,158,9904,0,81,0
2014-07-11 07:15:00,435,131185.46278,129057.6479,5,0,2,0,158,9904,0,81,0
2014-07-11 07:30:00,450,133432.39931,131185.46278,5,0,2,0,158,9904,0,81,0
2014-07-11 07:45:00,465,135576.27947,133432.39931,5,0,2,0,158,9904,0,81,0
2014-07-11 08:00:00,480,137953.27142,135576.27947,5,0,2,203,173,9903,0,77,0
2014-07-11 08:15:00,495,141021.06602,137953.27142,5,0,2,203,173,9903,0,77,0
2014-07-11 08:30:00,510,141304.89571,141021.06602,5,0,2,203,173,9903,0,77,0
2014-07-11 08:45:00,525,142495.84041,141304.89571,5,0,2,203,173,9903,0,77,0
2014-07-11 09:00:00,540,145114.83103,142495.84041,5,0,2,0,179,9902,0,77,0
2014-07-11 09:15:00,555,146108.06518,145114.83103,5,0,2,0,179,9902,0,77,0
2014-07-11 09:30:00,570,146772.90724,146108.06518,5,0,2,0,179,9902,0,77,0
2014-07-11 09:45:00,585,147446.0678,146772.90724,5,0,2,0,179,9902,0,77,0
2014-07-11 10:00:00,600,147294.58162,147446.0678,5,0,2,0,183,9898,0,76,0
2014-07-11 10:15:00,615,147522.6142,147294.58162,5,0,2,0,183,9898,0,76,0
2014-07-11 10:30:00,630,147146.00061,147522.6142,5,0,2,0,183,9898,0,76,0
2014-07-11 10:45:00,645,146936.68743,147146.00061,5,0,2,0,183,9898,0,76,0
2014-07-11 11:00:00,660,145935.49143,146936.68743,5,0,2,167,193,9896,0,75,0
2014-07-11 11:15:00,675,145866.3906,145935.49143,5,0,2,167,193,9896,0,75,0
2014-07-11 11:30:00,690,147304.80716,145866.3906,5,0,2,167,193,9896,0,75,0
2014-07-11 11:45:00,705,147244.22504,147304.80716,5,0,2,167,193,9896,0,75,0
2014-07-11 12:00:00,720,147608.51551,147244.22504,5,0,2,85,196,9893,0,76,1
2014-07-11 12:15:00,735,148780.01768,147608.51551,5,0,2,85,196,9893,0,76,1
2014-07-11 12:30:00,750,148542.23494,148780.01768,5,0,2,85,196,9893,0,76,1
2014-07-11 12:45:00,765,148790.7219,148542.23494,5,0,2,85,196,9893,0,76,1
2014-07-11 13:00:00,780,148058.06691,148790.7219,5,0,2,263,195,9892,0,82,1
2014-07-11 13:15:00,795,146815.28689,148058.06691,5,0,2,263,195,9892,0,82,1
2014-07-11 13:30:00,810,146660.07371,146815.28689,5,0,2,263,195,9892,0,82,1
2014-07-11 13:45:00,825,144593.03653,146660.07371,5,0,2,263,195,9892,0,82,1
2014-07-11 14:00:00,840,143738.08626,144593.03653,5,0,2,282,203,9892,0,76,0
2014-07-11 14:15:00,855,143473.00335,143738.08626,5,0,2,282,203,9892,0,76,0
2014-07-11 14:30:00,870,142422.91936,143473.00335,5,0,2,282,203,9892,0,76,0
2014-07-11 14:45:00,885,140869.21553,142422.91936,5,0,2,282,203,9892,0,76,0
2014-07-11 15:00:00,900,140336.04035,140869.21553,5,0,2,528,214,9888,0,70,0
2014-07-11 15:15:00,915,139120.73621,140336.04035,5,0,2,528,214,9888,0,70,0
2014-07-11 15:30:00,930,137772.71784,139120.73621,5,0,2,528,214,9888,0,70,0
2014-07-11 15:45:00,945,136767.04104,137772.71784,5,0,2,528,214,9888,0,70,0
2014-07-11 16:00:00,960,135391.42695,136767.04104,5,0,2,595,220,9890,0,65,0
2014-07-11 16:15:00,975,134759.72901,135391.42695,5,0,2,595,220,9890,0,65,0
2014-07-11 16:30:00,990,133408.88137,134759.72901,5,0,2,595,220,9890,0,65,0
2014-07-11 16:45:00,1005,131895.38922,133408.88137,5,0,2,595,220,9890,0,65,0
2014-07-11 17:00:00,1020,131098.8137,131895.38922,5,0,2,50,190,9894,0,74,0
2014-07-11 17:15:00,1035,130303.50949,131098.8137,5,0,2,50,190,9894,0,74,0
2014-07-11 17:30:00,1050,128920.8659,130303.50949,5,0,2,50,190,9894,0,74,0
2014-07-11 17:45:00,1065,127449.06095,128920.8659,5,0,2,50,190,9894,0,74,0
2014-07-11 18:00:00,1080,125707.9863,127449.06095,5,0,2,33,183,9895,0,79,0
2014-07-11 18:15:00,1095,124315.02694,125707.9863,5,0,2,33,183,9895,0,79,0
2014-07-11 18:30:00,1110,123672.70575,124315.02694,5,0,2,33,183,9895,0,79,0
2014-07-11 18:45:00,1125,123314.28203,123672.70575,5,0,2,33,183,9895,0,79,0
2014-07-11 19:00:00,1140,121642.50005,123314.28203,5,0,2,0,179,9901,0,80,0
2014-07-11 19:15:00,1155,120448.97699,121642.50005,5,0,2,0,179,9901,0,80,0
2014-07-11 19:30:00,1170,119509.01054,120448.97699,5,0,2,0,179,9901,0,80,0
2014-07-11 19:45:00,1185,117557.40182,119509.01054,5,0,2,0,179,9901,0,80,0
2014-07-11 20:00:00,1200,117002.64147,117557.40182,5,0,2,0,177,9907,0,78,0
